smiles,encoded_mdes_0,encoded_mdes_1,encoded_mdes_2,encoded_mdes_3,encoded_mdes_4,encoded_mdes_5,encoded_mdes_6,encoded_mdes_7,encoded_mdes_8,encoded_mdes_9,encoded_mdes_10,encoded_mdes_11,encoded_mdes_12,encoded_mdes_13,encoded_mdes_14,encoded_mdes_15,encoded_mdes_16,encoded_mdes_17,encoded_mdes_18,encoded_mdes_19,encoded_mdes_20,encoded_mdes_21,encoded_mdes_22,encoded_mdes_23,encoded_mdes_24,encoded_mdes_25,encoded_mdes_26,encoded_mdes_27,encoded_mdes_28,encoded_mdes_29,encoded_mdes_30,encoded_mdes_31,encoded_mdes_32,encoded_mdes_33,encoded_mdes_34,encoded_mdes_35,encoded_mdes_36,encoded_mdes_37,encoded_mdes_38,encoded_mdes_39,encoded_mdes_40,encoded_mdes_41,encoded_mdes_42,encoded_mdes_43,encoded_mdes_44,encoded_mdes_45,encoded_mdes_46,encoded_mdes_47,encoded_mdes_48,encoded_mdes_49,encoded_mdes_50,encoded_mdes_51,encoded_mdes_52,encoded_mdes_53,encoded_mdes_54,encoded_mdes_55,encoded_mdes_56,encoded_mdes_57,encoded_mdes_58,encoded_mdes_59,encoded_mdes_60,encoded_mdes_61,encoded_mdes_62,encoded_mdes_63,encoded_mdes_64,encoded_mdes_65,encoded_mdes_66,encoded_mdes_67,encoded_mdes_68,encoded_mdes_69,encoded_mdes_70,encoded_mdes_71,encoded_mdes_72,encoded_mdes_73,encoded_mdes_74,encoded_mdes_75,encoded_mdes_76,encoded_mdes_77,encoded_mdes_78,encoded_mdes_79,encoded_mdes_80,encoded_mdes_81,encoded_mdes_82,encoded_mdes_83,encoded_mdes_84,encoded_mdes_85
NC1CCCCC1N,-0.040613405,0.050231993,0.043747507,-0.07802129,0.067251176,1.6046688e-06,8.9746434e-05,0.021953084,-0.11499493,-0.010138326,0.016556418,0.030418845,-0.016070053,-0.080317244,-0.01325443,-0.11519413,0.091783024,0.03384151,0.039847758,0.04562279,-0.079603806,-0.005590804,-0.0791849,-0.08780013,0.09165445,0.0138577,-0.112421215,0.050742034,-0.07239855,-0.010909721,0.028615477,-0.028326496,-0.036916085,0.005620734,0.032156702,-0.039358415,0.011506721,0.021304298,0.06772213,-0.0318897,0.003073968,-0.043293823,0.058513455,-0.09545975,-0.019896021,0.06414395,-0.010792469,0.093895264,-0.026457462,-0.044844136,0.05782079,0.012625484,0.07352355,0.0048681237,0.038209204,-0.07408759,-0.12999149,-0.05943894,0.0849057,0.025837079,0.06663766,0.10169386,-0.008320492,-0.13011196,0.07110687,0.014681422,0.06836942,0.054309636,-0.118587375,-0.017847786,0.031897478,0.049507864,-0.05316451,-0.046561815,-0.015869595,0.035099294,0.022552589,0.11472119,-0.003115492,0.0026297122,-0.0060531795,0.017375104,0.007738203,-0.060889825,-0.043293294,-0.04875254
CC1CCNCC1,-0.04061441,0.050238065,0.04374699,-0.078022465,0.06725261,-1.8952414e-07,8.937623e-05,0.021951644,-0.11498646,-0.010140576,0.016560048,0.03041583,-0.016074762,-0.08031206,-0.013253555,-0.11519611,0.09178922,0.033849515,0.03985112,0.045621246,-0.07960582,-0.0055934824,-0.07918604,-0.0877953,0.09165884,0.01385918,-0.11242237,0.05075034,-0.07239385,-0.010910546,0.028614579,-0.028326795,-0.03692004,0.005619771,0.032152068,-0.039361328,0.011503331,0.021301804,0.067721814,-0.031884823,0.003070403,-0.043294404,0.0585225,-0.095462486,-0.019898914,0.064140946,-0.010788217,0.09389232,-0.026454266,-0.04484541,0.057822894,0.012630612,0.0735205,0.004870277,0.038214006,-0.074083485,-0.12999517,-0.05943969,0.084897995,0.025834221,0.06663594,0.10168984,-0.008316036,-0.13011457,0.07110668,0.014688178,0.068368286,0.054314196,-0.11858752,-0.017846541,0.031897936,0.04950785,-0.053159773,-0.046562027,-0.015868377,0.035097454,0.022553483,0.114724115,-0.0031214375,0.002628048,-0.0060608163,0.01737244,0.0077333646,-0.060887396,-0.043286346,-0.04875711
c1cc(N2CCNCC2)ccn1,-0.040631708,0.0502187,0.04374975,-0.078030735,0.06723543,9.663869e-06,7.444015e-05,0.021934047,-0.1149889,-0.010127675,0.016535673,0.030432168,-0.016065545,-0.08032209,-0.013251072,-0.11516948,0.09175938,0.033830665,0.03985019,0.04563386,-0.07960484,-0.0055946447,-0.07918373,-0.08779695,0.09166469,0.013852459,-0.112420514,0.050733518,-0.07240668,-0.010902258,0.028609537,-0.028328225,-0.03691753,0.0055980124,0.032162488,-0.03934618,0.011520324,0.021323618,0.06773566,-0.03188938,0.0030751266,-0.04330048,0.058503874,-0.09546343,-0.019909047,0.06413633,-0.010786957,0.09388862,-0.026441555,-0.044847094,0.05783744,0.012607121,0.07355413,0.0048686117,0.03818942,-0.07409717,-0.12998527,-0.059424534,0.08490508,0.025852855,0.06664195,0.10169706,-0.008323275,-0.13010319,0.07109237,0.014682679,0.06838067,0.05429859,-0.118595645,-0.017848438,0.031891674,0.04950893,-0.053185318,-0.04654357,-0.015886731,0.035110224,0.022551581,0.11471771,-0.003126284,0.002627181,-0.0060262904,0.01738399,0.0077460376,-0.060892113,-0.043282174,-0.04875056
c1cc(CCc2ccncc2)ccn1,-0.04063731,0.050221663,0.04374522,-0.078032956,0.06722836,7.903203e-06,7.224502e-05,0.021931052,-0.11499149,-0.010126458,0.016526384,0.030437822,-0.016060095,-0.08032559,-0.01325056,-0.11515847,0.091756776,0.03382833,0.03984849,0.045637958,-0.07960417,-0.0055934954,-0.07918662,-0.087799296,0.091665305,0.013851825,-0.112416714,0.05072745,-0.072405025,-0.010903455,0.02860887,-0.028331716,-0.03691819,0.0055897934,0.032166984,-0.039340615,0.011524567,0.02132332,0.06773732,-0.031887036,0.003077209,-0.043304138,0.058499254,-0.095462784,-0.019911634,0.06413613,-0.010787981,0.09388548,-0.026442148,-0.044844575,0.057841446,0.012599857,0.07355937,0.004870869,0.038178783,-0.07410281,-0.12998703,-0.05942189,0.08489964,0.02585977,0.06664135,0.10169981,-0.008319799,-0.13009751,0.07109141,0.014678194,0.06838743,0.054295935,-0.11859487,-0.017841788,0.03189018,0.049508005,-0.053189863,-0.04654001,-0.015888602,0.035112392,0.022546783,0.11471805,-0.003129365,0.0026261127,-0.0060158037,0.017387578,0.007755948,-0.06089782,-0.043283723,-0.04874512
Cc1cccnc1,-0.0406243,0.050233617,0.04374448,-0.07802302,0.067240685,1.0386109e-05,8.353498e-05,0.021946697,-0.114989154,-0.010137058,0.016542524,0.030421225,-0.016067013,-0.080314204,-0.013245104,-0.11517671,0.09177995,0.0338462,0.039852247,0.04562659,-0.07960078,-0.005600676,-0.07918364,-0.08779758,0.09166071,0.0138563,-0.112416,0.050741218,-0.072394475,-0.010906227,0.028615585,-0.028333746,-0.036921024,0.0055974796,0.032151088,-0.03934951,0.011512317,0.021309877,0.067724265,-0.031883862,0.0030709654,-0.04329594,0.058513522,-0.095470876,-0.019907666,0.06413985,-0.010781059,0.09388946,-0.026444297,-0.044836532,0.05783208,0.012624962,0.07353088,0.0048726164,0.03819961,-0.07409413,-0.12999249,-0.059431277,0.08488898,0.025847055,0.066635534,0.10169792,-0.008315492,-0.13010243,0.071099415,0.014684972,0.068379894,0.05430495,-0.11858731,-0.017842304,0.03189511,0.049512807,-0.053175453,-0.0465524,-0.015879754,0.035109106,0.022549327,0.11472555,-0.0031315647,0.0026222467,-0.006043598,0.017376136,0.00774496,-0.060889848,-0.043280076,-0.04875148
CC(=N)N,-0.04061254,0.050228916,0.043751292,-0.07802008,0.06724832,1.1996366e-05,8.7524764e-05,0.021959193,-0.114978015,-0.010132486,0.01656404,0.030408101,-0.016078591,-0.08031228,-0.013249798,-0.11519824,0.09179114,0.033844277,0.03985093,0.045622084,-0.07959837,-0.0056098606,-0.07917929,-0.08779718,0.091661386,0.013859944,-0.11242146,0.05073665,-0.072394714,-0.010905176,0.028623821,-0.02832874,-0.036921255,0.005609283,0.032141693,-0.039357714,0.011499459,0.021306626,0.067720555,-0.03188706,0.003067568,-0.043283634,0.058517,-0.09546694,-0.019906176,0.06414219,-0.010786057,0.09389965,-0.026443087,-0.0448362,0.057824515,0.012636416,0.07351798,0.0048660003,0.038217165,-0.074083954,-0.1299859,-0.059433986,0.08489905,0.025837038,0.06663487,0.10169436,-0.008320443,-0.13011451,0.07110015,0.014696331,0.068371445,0.054305248,-0.11858776,-0.01785191,0.031900983,0.04950706,-0.053163268,-0.046557754,-0.015873447,0.03510119,0.02255337,0.114726655,-0.0031223074,0.0026237983,-0.006058473,0.017373726,0.0077346084,-0.06088578,-0.043289073,-0.04876601
NCCCCCCCN,-0.040615052,0.050238416,0.043752223,-0.078021005,0.06725142,-3.1022355e-06,8.9067966e-05,0.021954365,-0.1149912,-0.010139602,0.016563185,0.030415837,-0.016073845,-0.08031516,-0.013259657,-0.1151976,0.0917922,0.033848017,0.03984458,0.045614902,-0.079613484,-0.005588338,-0.07918914,-0.087797605,0.091653794,0.013859903,-0.11242564,0.05075176,-0.072398946,-0.010915345,0.028609246,-0.028324962,-0.036916465,0.005638888,0.032161705,-0.03937008,0.011501335,0.021299068,0.06772254,-0.03188946,0.003074266,-0.043295838,0.058516137,-0.09545825,-0.019890955,0.06414355,-0.010791871,0.093890786,-0.026460893,-0.044845738,0.057815917,0.0126308855,0.07351756,0.0048695207,0.03821956,-0.07408166,-0.12999526,-0.059447285,0.08490883,0.025825627,0.06663692,0.10168861,-0.008322142,-0.1301148,0.07111565,0.014684022,0.06836214,0.054313693,-0.118590206,-0.017848976,0.03189738,0.049504768,-0.05315474,-0.04656849,-0.015862714,0.03509364,0.022552665,0.11472225,-0.003118068,0.002630095,-0.0060557313,0.017372794,0.007734722,-0.060888316,-0.043289542,-0.048751988
CCN(CC)CCN,-0.040613968,0.050240308,0.043748602,-0.07802594,0.06724721,-8.02055e-06,8.7510794e-05,0.021954637,-0.1149817,-0.010140483,0.016561706,0.030413643,-0.01607424,-0.080313265,-0.013259413,-0.11519377,0.091788806,0.033847027,0.039848104,0.045621596,-0.0796061,-0.0055877157,-0.0791905,-0.08779796,0.09165923,0.013855899,-0.11242739,0.05075217,-0.07239422,-0.010917518,0.02860598,-0.028327387,-0.036924496,0.0056284545,0.032162312,-0.039367355,0.011506677,0.021303037,0.06772767,-0.031883653,0.003073983,-0.04329393,0.05852032,-0.09546681,-0.019893516,0.06413811,-0.010793365,0.09389252,-0.02645439,-0.044847578,0.057822738,0.01263378,0.07352312,0.0048698895,0.038217977,-0.07408161,-0.1299966,-0.0594437,0.08490005,0.025829269,0.06663815,0.101693586,-0.008315884,-0.1301149,0.07111351,0.014692013,0.06836799,0.05431801,-0.1185956,-0.017846022,0.031893406,0.04950341,-0.053155363,-0.046563126,-0.015864693,0.035098094,0.022553228,0.11472304,-0.003123572,0.002628632,-0.0060551837,0.017370954,0.0077377483,-0.060892805,-0.043287523,-0.048758127
Cc1cccc(N)c1,-0.04062434,0.050229147,0.043741398,-0.078021266,0.06724463,1.2828503e-05,8.492125e-05,0.021946423,-0.11499342,-0.010134634,0.016543787,0.030422026,-0.016067721,-0.08031609,-0.013246357,-0.11518116,0.09178064,0.0338433,0.039851606,0.0456274,-0.07960188,-0.0056035053,-0.0791813,-0.087799065,0.09165697,0.01385827,-0.11241533,0.050736543,-0.07239576,-0.01090478,0.02861758,-0.028328247,-0.03691753,0.0056007006,0.032148805,-0.039349392,0.011509094,0.02131189,0.06772438,-0.031887375,0.0030735657,-0.043294646,0.058513217,-0.095465064,-0.01990581,0.06414347,-0.010783061,0.09388974,-0.026444685,-0.044836584,0.057828214,0.012621183,0.07353302,0.0048697777,0.038202044,-0.0740923,-0.12999083,-0.05943221,0.08489679,0.025847431,0.06663617,0.10169654,-0.008322135,-0.13010883,0.071097896,0.014681756,0.06837871,0.054302946,-0.11858644,-0.017847102,0.031899583,0.04951171,-0.053175073,-0.04655386,-0.01587519,0.03510771,0.02255268,0.11472531,-0.003128823,0.002624669,-0.0060411543,0.01738,0.007742994,-0.060890213,-0.043284964,-0.04875223
C1CNCCNC1,-0.040614925,0.05023422,0.04375253,-0.07802427,0.06724863,-2.5918707e-06,8.412311e-05,0.021954741,-0.11498789,-0.010138431,0.016560905,0.030418657,-0.016072411,-0.080314174,-0.01325657,-0.11519391,0.09178364,0.033848636,0.039844714,0.045617815,-0.07960923,-0.0055836607,-0.079188906,-0.08779758,0.09166032,0.013852977,-0.11242458,0.05075829,-0.07239938,-0.010912929,0.028609892,-0.028329104,-0.03691785,0.005633427,0.032162942,-0.03936794,0.011507951,0.021305194,0.06772666,-0.03188833,0.0030714385,-0.043294646,0.058515765,-0.095467106,-0.019896196,0.064136796,-0.010792398,0.093892545,-0.026460085,-0.044847634,0.057818636,0.0126301255,0.07352178,0.0048728697,0.0382137,-0.07408257,-0.12999159,-0.05944567,0.08490607,0.025829894,0.06663838,0.1016906,-0.00832063,-0.1301106,0.07111417,0.014689782,0.06836051,0.054312658,-0.11859432,-0.017843587,0.031892553,0.049505807,-0.05316231,-0.046564206,-0.01586565,0.035096448,0.022554278,0.11472413,-0.003118841,0.0026266184,-0.0060541704,0.017370848,0.007735084,-0.060890287,-0.043284625,-0.048755094
CCCNCCC,-0.040612675,0.05024161,0.043748796,-0.07802373,0.067250915,-4.1481107e-06,8.8376924e-05,0.021955337,-0.11498117,-0.010140646,0.016568262,0.030411059,-0.016078405,-0.080312915,-0.01325722,-0.11519938,0.09179704,0.03385493,0.039846316,0.045616884,-0.079609975,-0.0055914447,-0.07918738,-0.08779371,0.09166001,0.013858907,-0.112425804,0.050756,-0.072390154,-0.0109192245,0.028612927,-0.028328925,-0.036921583,0.005634442,0.032156814,-0.039369594,0.01150072,0.021299064,0.06772309,-0.03188424,0.0030705854,-0.043291777,0.05852416,-0.095466204,-0.01989491,0.06413813,-0.010791926,0.093890265,-0.026455924,-0.04484485,0.057821266,0.012640261,0.07351589,0.0048717,0.03822133,-0.07407948,-0.1299965,-0.059446804,0.08489938,0.025825258,0.066634946,0.1016885,-0.008317411,-0.13011816,0.0711155,0.014693788,0.068363674,0.05431818,-0.11859302,-0.017847773,0.031897,0.049502898,-0.053151164,-0.046569128,-0.015859209,0.035094347,0.022555863,0.11472761,-0.0031225178,0.0026292065,-0.0060630403,0.0173725,0.0077306195,-0.06088887,-0.043288358,-0.048758347
CC(C)NC(C)C,-0.04061124,0.050239712,0.043748356,-0.078023314,0.06725157,-2.8796494e-06,8.8429544e-05,0.02195603,-0.114981554,-0.010140091,0.016563999,0.030408323,-0.016075946,-0.08030984,-0.013252573,-0.11520358,0.09179582,0.0338495,0.039848402,0.04561717,-0.07960586,-0.0055949427,-0.07918587,-0.087797746,0.0916619,0.013857129,-0.11242327,0.0507503,-0.072396554,-0.010913871,0.028613891,-0.028327808,-0.03692615,0.0056237024,0.03215168,-0.039364986,0.011501817,0.021300565,0.06772291,-0.031885613,0.003069561,-0.04328876,0.05852306,-0.09546996,-0.019898532,0.06413659,-0.010790254,0.09389573,-0.026450496,-0.044843514,0.057823814,0.012642667,0.073513746,0.0048646927,0.038222156,-0.07407947,-0.12999599,-0.059442617,0.084895715,0.025830973,0.06663434,0.101692036,-0.008309569,-0.13011761,0.071113124,0.014693665,0.068368986,0.05431676,-0.11859058,-0.017845908,0.03189792,0.049505576,-0.053151656,-0.04656089,-0.015865691,0.03509519,0.022553593,0.114728086,-0.0031214766,0.002624468,-0.006065,0.017369438,0.0077347835,-0.060889952,-0.043289892,-0.048764825
CC1CNCC(C)N1,-0.04061481,0.050234802,0.04374986,-0.07802337,0.067249745,7.0920214e-07,8.782325e-05,0.021952098,-0.11498623,-0.010138549,0.016558912,0.030416064,-0.016073372,-0.08031489,-0.013253113,-0.11519408,0.09178416,0.03384564,0.03984975,0.04562159,-0.0796044,-0.005591655,-0.07918604,-0.08779587,0.0916593,0.013857678,-0.11242389,0.050747905,-0.07239635,-0.010910701,0.028615851,-0.028329365,-0.036918722,0.0056181327,0.032154508,-0.039358184,0.011506703,0.021303616,0.06772219,-0.03188587,0.003070552,-0.04329403,0.058517724,-0.09546444,-0.019899815,0.06413944,-0.010788699,0.09389529,-0.026454367,-0.044845503,0.057825852,0.012629215,0.07352179,0.0048701167,0.03821086,-0.07408704,-0.12999177,-0.05943676,0.08490067,0.025835643,0.066637024,0.10169248,-0.008317146,-0.13011158,0.07110458,0.014689046,0.068369806,0.054313272,-0.1185896,-0.017847281,0.031896207,0.04950805,-0.053162336,-0.04656022,-0.015872259,0.035099797,0.022552172,0.11472319,-0.0031183306,0.0026284177,-0.0060579814,0.017373383,0.007735531,-0.06088888,-0.043288868,-0.048756078
CC1CN(C)CC(C)N1,-0.040615693,0.05023689,0.043748047,-0.07802473,0.06725064,-1.847744e-06,8.923886e-05,0.021952055,-0.11498577,-0.010138942,0.016558686,0.030415595,-0.016073167,-0.08031322,-0.01325446,-0.11519411,0.0917844,0.03384398,0.039850768,0.04562133,-0.07960577,-0.0055904314,-0.07918769,-0.08779675,0.091658376,0.013857262,-0.11242463,0.050748557,-0.07239804,-0.010911319,0.028613457,-0.028327454,-0.03692036,0.0056182933,0.03215712,-0.039358366,0.011507925,0.021303345,0.06772287,-0.03188464,0.0030735023,-0.043293763,0.058519244,-0.09546445,-0.019899018,0.064138815,-0.010786838,0.09389533,-0.026453476,-0.044844735,0.05782723,0.012628742,0.07352218,0.00486869,0.038213253,-0.07408734,-0.12999296,-0.05943615,0.084899776,0.025834952,0.06663673,0.10169463,-0.0083155185,-0.13011423,0.07110353,0.014689668,0.0683714,0.05431717,-0.118590966,-0.017848186,0.031896405,0.049509168,-0.053160757,-0.046559405,-0.015871305,0.03510046,0.022550372,0.11472361,-0.003121039,0.002628806,-0.006057635,0.017373092,0.0077371267,-0.060889885,-0.043289457,-0.04875678
C1N2CN3CN1CN(C2)C3,-0.040617306,0.05021979,0.043744028,-0.07803629,0.06724097,-5.879905e-06,9.858841e-05,0.02195023,-0.1149996,-0.010140385,0.016557496,0.030425223,-0.016070105,-0.08032008,-0.013257826,-0.11519447,0.091766745,0.033813905,0.03985086,0.0456301,-0.07960306,-0.0055659413,-0.07919434,-0.08780353,0.09165889,0.013841756,-0.11242628,0.05073792,-0.07241674,-0.0109097585,0.028603582,-0.02832786,-0.03692183,0.0056285383,0.032176428,-0.039349083,0.011522826,0.02131554,0.067729756,-0.03188624,0.0030883662,-0.043286994,0.058515534,-0.09546259,-0.019891841,0.06413523,-0.010787626,0.093911186,-0.026450083,-0.04484965,0.05783529,0.012625752,0.07353696,0.004859876,0.038208727,-0.07408261,-0.12998591,-0.059429158,0.08492187,0.025844121,0.066644326,0.10170938,-0.008311007,-0.13012086,0.07109803,0.014683588,0.068380415,0.054321624,-0.118599564,-0.017851887,0.031894535,0.049512807,-0.05316256,-0.046556994,-0.0158782,0.03510083,0.022548748,0.114720955,-0.0031147748,0.0026360052,-0.0060526915,0.017373854,0.007742418,-0.06089824,-0.04329999,-0.048755255
c1c[nH]c(-c2ncc[nH]2)n1,-0.040631685,0.050211187,0.043748006,-0.078036286,0.067216955,8.7032095e-06,6.928248e-05,0.02193544,-0.11499919,-0.010124247,0.0165215,0.03043918,-0.016050402,-0.08032852,-0.013249196,-0.1151567,0.09175312,0.033820335,0.039845146,0.045644376,-0.07959981,-0.0055811405,-0.07919196,-0.087799266,0.09166863,0.013850285,-0.11241923,0.050717015,-0.07241289,-0.010909375,0.028599061,-0.028337225,-0.03692875,0.0055903355,0.032171745,-0.039337248,0.011527229,0.021323435,0.06774226,-0.031889454,0.0030803792,-0.043311074,0.05848376,-0.09546433,-0.019906795,0.06413433,-0.0107993325,0.09388424,-0.026437242,-0.04485386,0.05784083,0.012600902,0.07356708,0.0048653074,0.03817454,-0.07410728,-0.12998748,-0.059422925,0.08491191,0.025867194,0.06664852,0.10169875,-0.008321583,-0.13009319,0.07109886,0.0146721145,0.06839278,0.054289035,-0.11860167,-0.01784009,0.031887114,0.049508423,-0.053184427,-0.046539344,-0.015892915,0.035112485,0.022547262,0.114712685,-0.0031286906,0.0026233057,-0.0060113408,0.017387243,0.007766162,-0.060903743,-0.043288544,-0.04874854
