smiles,encoded_mdes_0,encoded_mdes_1,encoded_mdes_2,encoded_mdes_3,encoded_mdes_4,encoded_mdes_5,encoded_mdes_6,encoded_mdes_7,encoded_mdes_8,encoded_mdes_9,encoded_mdes_10,encoded_mdes_11,encoded_mdes_12,encoded_mdes_13,encoded_mdes_14,encoded_mdes_15,encoded_mdes_16,encoded_mdes_17,encoded_mdes_18,encoded_mdes_19,encoded_mdes_20,encoded_mdes_21,encoded_mdes_22,encoded_mdes_23,encoded_mdes_24,encoded_mdes_25,encoded_mdes_26,encoded_mdes_27,encoded_mdes_28,encoded_mdes_29,encoded_mdes_30,encoded_mdes_31,encoded_mdes_32,encoded_mdes_33,encoded_mdes_34,encoded_mdes_35,encoded_mdes_36,encoded_mdes_37,encoded_mdes_38,encoded_mdes_39,encoded_mdes_40,encoded_mdes_41,encoded_mdes_42,encoded_mdes_43,encoded_mdes_44,encoded_mdes_45,encoded_mdes_46,encoded_mdes_47,encoded_mdes_48,encoded_mdes_49,encoded_mdes_50,encoded_mdes_51,encoded_mdes_52,encoded_mdes_53,encoded_mdes_54
CN(C)c1ccccc1,-0.06833596,-0.016189717,0.047899414,-0.10147663,0.042489722,0.09634932,-0.10431782,-0.01687339,0.036684304,0.050248127,0.017405102,0.08884563,0.14509927,-0.05736042,0.06977496,0.108022794,-0.10361807,0.02026252,0.102797195,0.025675075,0.11045219,0.053815916,-0.029708032,-0.06291683,-0.013288174,-0.089022666,0.0054047527,0.0377613,-0.033882916,-0.12408062,0.0006743381,-0.073314704,-0.03770046,0.07842236,0.037039727,-0.09671481,-0.06866108,0.09262852,0.01743974,-0.012897626,0.07777956,0.08524431,0.100836016,0.03474318,-0.035260376,-0.016502857,0.08600445,0.08354957,0.010760589,0.045488738,0.050621532,-0.07288256,-0.042384252,0.004798552,-0.033202913
CN1C2CCC1CC(N)C2,-0.068335555,-0.016189795,0.047900166,-0.1014764,0.042488053,0.096348606,-0.104318485,-0.016873877,0.036684606,0.050247975,0.017405463,0.08884689,0.14509912,-0.057360787,0.06977513,0.10802175,-0.10361799,0.020262636,0.10279588,0.02567556,0.11045088,0.053815026,-0.02970796,-0.06291689,-0.013285609,-0.08902304,0.005405565,0.03776039,-0.033882786,-0.12407994,0.00067415554,-0.07331592,-0.03770006,0.07842413,0.037038226,-0.09671476,-0.06865918,0.092629954,0.01743756,-0.012899246,0.07777939,0.08524271,0.10083635,0.034742437,-0.035260763,-0.01650293,0.08600378,0.08355106,0.010760924,0.04548826,0.05062014,-0.07288304,-0.042384483,0.0047980286,-0.033202626
c1nnc[nH]1,-0.06833457,-0.01619032,0.04789993,-0.10147534,0.042489424,0.096349835,-0.104317516,-0.016874699,0.03668551,0.05024925,0.017403187,0.08884687,0.14510053,-0.057360545,0.069775976,0.10802258,-0.103618115,0.020264406,0.10279649,0.025673417,0.11045359,0.05381432,-0.029706184,-0.06291799,-0.013288349,-0.08902219,0.005405669,0.037762173,-0.03388115,-0.124079764,0.00067267474,-0.07331413,-0.0376998,0.07842648,0.03704057,-0.09671532,-0.06865933,0.092627525,0.01743711,-0.012897614,0.07777788,0.08524485,0.10083452,0.03474353,-0.035262253,-0.01650236,0.08600335,0.083549514,0.010761974,0.045486465,0.050622355,-0.072881974,-0.042385004,0.004795337,-0.033200845
c1ccc(Nc2ccccn2)nc1,-0.06833589,-0.016189344,0.047899917,-0.10147663,0.042490266,0.096349604,-0.10431749,-0.016873688,0.036684863,0.05024714,0.017403549,0.08884485,0.145098,-0.057358883,0.069774896,0.108022645,-0.103618905,0.02026159,0.10279675,0.025675206,0.11045304,0.05381717,-0.02970773,-0.06291829,-0.013287267,-0.08902274,0.005404574,0.03776113,-0.03388256,-0.12408073,0.0006739078,-0.0733159,-0.037700478,0.07842329,0.037039794,-0.096714415,-0.068660736,0.09262954,0.017438035,-0.012898689,0.0777784,0.085244924,0.10083616,0.034741953,-0.035260994,-0.01650219,0.08600406,0.08355045,0.010760589,0.045486666,0.050620604,-0.0728814,-0.042384133,0.0047968086,-0.033201613
NC1CCCCCC1,-0.06833567,-0.016189799,0.04790005,-0.10147596,0.042488374,0.09634884,-0.10431795,-0.016874054,0.036684528,0.050246898,0.017405333,0.08884601,0.14509816,-0.057360478,0.06977447,0.108020894,-0.10361788,0.020262223,0.10279645,0.025675645,0.110450685,0.053816263,-0.029708967,-0.06291729,-0.013286231,-0.08902314,0.005405144,0.037760265,-0.033883084,-0.124080375,0.00067513715,-0.07331667,-0.037699945,0.07842301,0.037037835,-0.09671453,-0.06866008,0.092629835,0.01743818,-0.012899216,0.077780634,0.085242406,0.100836694,0.034743026,-0.035260197,-0.016503125,0.08600426,0.08355095,0.010760512,0.045488186,0.050620854,-0.072882496,-0.04238507,0.0047986377,-0.033203136
C1CNCCNCCNCCN1,-0.06833502,-0.016191047,0.047901906,-0.10147555,0.042489104,0.09634841,-0.10431731,-0.016874397,0.03668586,0.05024668,0.01740333,0.08884679,0.14509894,-0.0573602,0.06977589,0.10802023,-0.10361888,0.020261768,0.10279561,0.025675954,0.110452585,0.053814456,-0.02970748,-0.06291806,-0.013286397,-0.089023516,0.0054064123,0.037761502,-0.03388218,-0.12407924,0.00067422446,-0.0733165,-0.037698366,0.07842548,0.037039634,-0.09671427,-0.06865778,0.09262936,0.017435554,-0.01289838,0.07777847,0.085243724,0.10083667,0.034740865,-0.03526173,-0.016502222,0.08600413,0.0835507,0.010760477,0.045486793,0.050619014,-0.07288168,-0.042384006,0.0047966912,-0.03320134
C1CNC1,-0.0683351,-0.01619066,0.0479009,-0.101475425,0.04248944,0.09634872,-0.10431697,-0.016873274,0.036685076,0.0502476,0.017404579,0.08884712,0.14509836,-0.057360396,0.06977564,0.10802087,-0.1036187,0.02026144,0.10279677,0.0256748,0.11045285,0.053814776,-0.029707268,-0.06291801,-0.013287421,-0.0890225,0.005404872,0.037761644,-0.03388233,-0.124079295,0.00067426544,-0.07331531,-0.037699275,0.0784258,0.03704056,-0.0967147,-0.06865853,0.09262872,0.017437365,-0.012898073,0.077779956,0.08524391,0.100836284,0.034741834,-0.035261568,-0.01650273,0.08600494,0.083550446,0.010759909,0.045487378,0.050620437,-0.07288217,-0.04238444,0.0047973236,-0.033202812
N=C(N)NN,-0.06833449,-0.016190078,0.04789969,-0.101476565,0.04248883,0.09634961,-0.10431811,-0.016873674,0.036684364,0.05024885,0.017403863,0.08884516,0.14510003,-0.057359666,0.06977585,0.10802419,-0.103618264,0.020264491,0.10279752,0.025673846,0.11045256,0.053815365,-0.02970647,-0.06291638,-0.013288138,-0.08902243,0.0054055722,0.037761822,-0.033881903,-0.12408081,0.00067239907,-0.07331486,-0.037701033,0.07842301,0.03704109,-0.096715845,-0.06866099,0.092628695,0.017439492,-0.012898464,0.07777806,0.085245356,0.10083439,0.034742504,-0.035260674,-0.016503114,0.086003274,0.083550304,0.010761531,0.04548938,0.050622355,-0.07288274,-0.042384237,0.004797522,-0.033201687
c1ncn(CCCCCn2cncn2)n1,-0.06833588,-0.016189527,0.047899913,-0.101475865,0.04248938,0.0963489,-0.10431803,-0.016873857,0.036685113,0.05024755,0.017404059,0.08884685,0.14509729,-0.057360202,0.06977448,0.10802086,-0.10361868,0.020261217,0.1027959,0.025675459,0.11045218,0.05381658,-0.029707786,-0.06291903,-0.01328673,-0.0890232,0.005405237,0.037761055,-0.0338827,-0.1240804,0.00067457836,-0.073315404,-0.037700813,0.07842535,0.037038878,-0.09671444,-0.06865902,0.0926303,0.017436607,-0.01289916,0.07777868,0.085244,0.10083695,0.034741886,-0.03526107,-0.016502619,0.08600433,0.08355052,0.010760026,0.04548672,0.05062,-0.072881505,-0.042384654,0.004796871,-0.033201937
CN(C)CCCN(C)C,-0.06833559,-0.016191289,0.047899522,-0.101476,0.042487793,0.09634825,-0.10431783,-0.016874617,0.036685348,0.050249293,0.017405063,0.08884683,0.14510074,-0.05736191,0.06977573,0.10802066,-0.103616744,0.020263314,0.10279683,0.025674345,0.11045171,0.05381386,-0.029707566,-0.06291788,-0.013287328,-0.08902305,0.00540628,0.037761368,-0.03388276,-0.12407918,0.0006744573,-0.07331474,-0.037699036,0.07842517,0.037039176,-0.096714266,-0.06865867,0.09262884,0.017437711,-0.012896989,0.0777795,0.08524102,0.10083683,0.03474389,-0.035260294,-0.016504068,0.08600442,0.08354978,0.010760887,0.04548854,0.05062187,-0.07288385,-0.04238519,0.004798673,-0.033202842
NCc1cccnc1,-0.068336956,-0.016188957,0.04789839,-0.1014778,0.04248908,0.09634904,-0.104317956,-0.016872957,0.036684148,0.05024934,0.017405773,0.08884542,0.14509831,-0.05736021,0.06977478,0.1080227,-0.103618294,0.020261891,0.10279715,0.025675168,0.11045125,0.053817242,-0.029708154,-0.062917076,-0.013286598,-0.08902319,0.0054050917,0.037761234,-0.03388268,-0.12408111,0.0006747404,-0.07331562,-0.03770204,0.07842262,0.03703866,-0.09671443,-0.068661645,0.0926304,0.017440178,-0.012898885,0.077779666,0.085243426,0.10083609,0.034743205,-0.035259392,-0.016504023,0.08600471,0.0835506,0.010760412,0.045488622,0.05062154,-0.072883666,-0.042384714,0.0047989283,-0.033203293
CCc1nc2ccccc2n1CCCCn1c(CC)nc2ccccc21,-0.06833688,-0.016189046,0.04790031,-0.10147666,0.042490818,0.09634808,-0.10431821,-0.016873889,0.03668371,0.050246935,0.01740458,0.08884694,0.14509754,-0.057359956,0.06977535,0.10802215,-0.10361927,0.020260096,0.1027952,0.025677523,0.110452846,0.053816624,-0.029709715,-0.06291857,-0.013287364,-0.08902402,0.0054055126,0.0377606,-0.03388287,-0.12408021,0.0006755078,-0.07331541,-0.037700027,0.07842232,0.0370391,-0.09671274,-0.068661295,0.0926298,0.01743773,-0.012898821,0.077778995,0.085245945,0.10083781,0.0347411,-0.035260234,-0.01650205,0.08600495,0.08354959,0.010759739,0.045487262,0.05061946,-0.07288037,-0.042382263,0.0047976375,-0.03320197
CCc1nc2ccccc2[nH]1,-0.068336815,-0.016188934,0.047898818,-0.10147708,0.04248997,0.09634932,-0.10431778,-0.016873213,0.036684018,0.050247777,0.017404959,0.088845775,0.14509813,-0.057359822,0.06977466,0.10802212,-0.103618406,0.020261437,0.102796465,0.025675865,0.110452056,0.05381743,-0.029708672,-0.06291788,-0.013287229,-0.0890234,0.0054050544,0.03776125,-0.03388244,-0.12408102,0.00067492295,-0.07331568,-0.037701126,0.078422874,0.03703879,-0.09671406,-0.06866157,0.09262997,0.017439082,-0.012898542,0.07777921,0.085244186,0.100836545,0.03474281,-0.0352601,-0.01650311,0.08600478,0.083550096,0.0107603315,0.045487557,0.050620914,-0.07288195,-0.042384222,0.0047980696,-0.033202782
CCCc1nc2ccccc2[nH]1,-0.06833656,-0.016189236,0.047899283,-0.10147677,0.04249005,0.096349165,-0.10431786,-0.016873296,0.03668417,0.050247036,0.017404702,0.088845834,0.14509751,-0.057359558,0.069774315,0.108021766,-0.10361869,0.020261124,0.10279627,0.025676286,0.1104515,0.053817563,-0.029708788,-0.06291784,-0.013286745,-0.08902353,0.0054051196,0.0377609,-0.033882666,-0.12408094,0.0006749546,-0.073315926,-0.03770104,0.078422666,0.037038565,-0.09671403,-0.06866125,0.092630334,0.017438699,-0.012899067,0.07777935,0.08524429,0.10083681,0.03474232,-0.035260018,-0.016503038,0.086004704,0.083550185,0.010759903,0.045487706,0.050620165,-0.07288162,-0.042384095,0.004798103,-0.03320262
c1cc2cc(c1)CNCCN1CCNCc3cccc(c3)CNCCN(CCNC2)CCNCc2cccc(c2)CNCC1,-0.068332404,-0.016191091,0.047905363,-0.10147357,0.042491287,0.096348226,-0.10431728,-0.016876953,0.03668505,0.05024392,0.017401557,0.08884862,0.14509834,-0.05735924,0.06977706,0.10802204,-0.103620805,0.020263564,0.102792665,0.025678338,0.1104522,0.053813267,-0.029709611,-0.06291531,-0.013286632,-0.08902395,0.0054070363,0.037759587,-0.03388151,-0.12407833,0.0006732689,-0.07331622,-0.037697036,0.0784225,0.037039608,-0.09671493,-0.06866048,0.09262591,0.01743463,-0.012900807,0.07777874,0.08525023,0.10083391,0.03473825,-0.03526349,-0.016499564,0.0860023,0.083550185,0.010761758,0.045487016,0.050618142,-0.07287691,-0.042380862,0.00479374,-0.033198446
c1cc2nc(c1)CNCCN1CCNCc3cccc(n3)CNCCN(CCNC2)CCNCc2cccc(n2)CNCC1,-0.06833359,-0.01619092,0.04790415,-0.1014745,0.0424902,0.09634852,-0.10431789,-0.016876597,0.03668499,0.05024437,0.017401915,0.08884765,0.14509985,-0.057359613,0.06977694,0.10802255,-0.10361976,0.020264022,0.102793284,0.02567741,0.11045268,0.053813893,-0.02970888,-0.06291508,-0.013287092,-0.08902398,0.005407368,0.037760355,-0.033881456,-0.12407839,0.0006733062,-0.07331701,-0.037696976,0.078421846,0.037039332,-0.09671511,-0.068660654,0.092626646,0.017435255,-0.012899242,0.07777807,0.0852484,0.1008348,0.03473948,-0.035263028,-0.016499959,0.08600193,0.08355035,0.010762183,0.045487512,0.050618853,-0.072878756,-0.042381734,0.0047950707,-0.033199452
Cn1ccnc1,-0.06833569,-0.016190708,0.04789922,-0.101476915,0.042488918,0.09634858,-0.10431815,-0.016873576,0.036684692,0.05024983,0.017404502,0.08884622,0.14509939,-0.057360284,0.069775514,0.10802312,-0.103618175,0.02026277,0.102797255,0.025674107,0.1104528,0.053815365,-0.029706826,-0.06291781,-0.013287559,-0.0890228,0.0054059,0.037761234,-0.03388222,-0.12407996,0.00067367684,-0.073315024,-0.037700474,0.07842426,0.037040338,-0.096714474,-0.06866019,0.09262965,0.017438639,-0.012898348,0.07777857,0.085243635,0.10083635,0.03474305,-0.035260025,-0.016504094,0.086004145,0.08355004,0.010760557,0.045488298,0.05062197,-0.0728835,-0.042384386,0.0047978563,-0.033202134
CNCCCCCCNC,-0.06833553,-0.016190339,0.04790076,-0.10147534,0.042489402,0.096348464,-0.10431708,-0.016874133,0.036685087,0.050247677,0.017405199,0.08884777,0.14509885,-0.057361543,0.0697757,0.10801996,-0.10361839,0.020261813,0.102795884,0.025675887,0.11045155,0.053814366,-0.029708633,-0.06291751,-0.013287079,-0.0890232,0.0054055387,0.03776166,-0.03388264,-0.124079496,0.000675221,-0.07331483,-0.037699364,0.078425296,0.0370391,-0.09671443,-0.068658836,0.09262824,0.017437447,-0.012897734,0.07778047,0.08524367,0.10083609,0.034742236,-0.0352613,-0.01650272,0.08600506,0.08354986,0.010760369,0.045487672,0.0506202,-0.07288197,-0.042384308,0.004797794,-0.03320288
c1ccc(-c2nc(-c3ccccn3)c(-c3ccccn3)nc2-c2ccccn2)nc1,-0.06833806,-0.016188841,0.047898684,-0.101477176,0.042488806,0.09634997,-0.10431806,-0.016874991,0.036685742,0.05024704,0.017403053,0.08884403,0.14509931,-0.057359517,0.06977348,0.10802038,-0.103616595,0.02026226,0.102795936,0.025675567,0.11045141,0.05381858,-0.029707279,-0.0629192,-0.013286153,-0.089023754,0.005405967,0.037761167,-0.03388202,-0.1240807,0.0006741276,-0.07331717,-0.037700593,0.078422755,0.037036486,-0.0967132,-0.06866087,0.092631474,0.017436994,-0.012898054,0.07777734,0.085240334,0.10083832,0.03474471,-0.035259802,-0.016502693,0.08600342,0.08355029,0.010760348,0.045486636,0.050620336,-0.07288304,-0.04238636,0.004797388,-0.033202223
Cc1cc(C)nc(N)n1,-0.0683357,-0.016189545,0.04789918,-0.101477355,0.04248905,0.0963489,-0.10431913,-0.016873632,0.036683388,0.050248697,0.017405089,0.08884536,0.14509997,-0.057360176,0.06977551,0.108024806,-0.10361822,0.020263426,0.10279722,0.025674434,0.110452734,0.05381599,-0.029707836,-0.06291647,-0.013288278,-0.08902252,0.00540533,0.037760712,-0.033882648,-0.12408044,0.00067352224,-0.07331519,-0.0377007,0.07842134,0.037040297,-0.096715115,-0.06866181,0.09262888,0.01743999,-0.012898074,0.077778615,0.08524519,0.10083587,0.034743037,-0.035260085,-0.016503006,0.08600356,0.08355008,0.0107610915,0.04548936,0.050622262,-0.07288298,-0.042383663,0.004798618,-0.033202235
Cc1ccnc2ccccc12,-0.068336725,-0.01618902,0.047898903,-0.1014775,0.042489916,0.096349336,-0.1043179,-0.016873581,0.036683977,0.05024843,0.017404996,0.08884523,0.14509895,-0.05735963,0.069775514,0.10802346,-0.10361828,0.020261545,0.10279653,0.025675802,0.11045248,0.053816628,-0.029708572,-0.062917955,-0.013286769,-0.08902311,0.005404887,0.03776081,-0.033882532,-0.12408072,0.00067419093,-0.07331541,-0.037700217,0.07842249,0.0370393,-0.096713096,-0.06866143,0.09263008,0.017439093,-0.012898523,0.07777883,0.08524375,0.10083655,0.03474272,-0.03525975,-0.016502805,0.086004555,0.08354992,0.010760667,0.045487523,0.050620846,-0.072882324,-0.042383477,0.004797818,-0.033202328
Cc1ccc2ncccc2c1,-0.06833665,-0.016188927,0.047898646,-0.10147719,0.0424899,0.09634951,-0.104317695,-0.016873611,0.036684237,0.050248347,0.017404804,0.0888453,0.14509891,-0.057359695,0.069775224,0.108022824,-0.10361807,0.020261794,0.102796555,0.025675474,0.11045226,0.053816803,-0.029708406,-0.06291816,-0.013286948,-0.08902301,0.005404751,0.037761115,-0.03388242,-0.124080785,0.0006741779,-0.073315024,-0.03770063,0.07842312,0.037039153,-0.09671346,-0.06866137,0.09262979,0.017439034,-0.012898276,0.07777886,0.08524374,0.10083631,0.03474306,-0.035260018,-0.01650288,0.08600451,0.08354981,0.010760782,0.045487307,0.050621133,-0.072882146,-0.042383954,0.00479763,-0.033202365
Cc1cc(C)[nH]n1,-0.06833587,-0.01618975,0.047899395,-0.10147736,0.042489454,0.09634891,-0.10431824,-0.01687296,0.0366839,0.050248392,0.017405204,0.08884615,0.14509898,-0.057360254,0.06977528,0.108023316,-0.103618406,0.020262297,0.10279692,0.025675235,0.11045244,0.053816166,-0.02970767,-0.0629166,-0.0132877715,-0.08902322,0.0054055406,0.03776133,-0.03388247,-0.124080636,0.00067423005,-0.07331546,-0.037700545,0.07842268,0.037039965,-0.096714914,-0.06866089,0.09262958,0.017439395,-0.012898359,0.07777883,0.08524436,0.10083604,0.03474216,-0.03526027,-0.016503418,0.08600442,0.083550155,0.010760495,0.04548909,0.05062105,-0.07288297,-0.042383872,0.0047985204,-0.033203036
Cc1c[nH]cn1,-0.068336174,-0.016189657,0.047898784,-0.10147752,0.04248906,0.0963489,-0.104318306,-0.016873432,0.036684237,0.05024967,0.017404828,0.088845655,0.14509907,-0.05735993,0.06977533,0.108023725,-0.10361826,0.020262662,0.102797106,0.025674554,0.11045247,0.053816378,-0.029707357,-0.062917344,-0.013287207,-0.08902298,0.0054055275,0.03776098,-0.0338823,-0.12408056,0.0006737793,-0.07331538,-0.037701167,0.07842306,0.037039682,-0.09671442,-0.068661354,0.09262996,0.017439343,-0.012898866,0.07777861,0.08524403,0.100836046,0.034743004,-0.035259824,-0.01650383,0.08600404,0.083550386,0.010760831,0.045488372,0.050622027,-0.07288335,-0.042384245,0.00479797,-0.03320228
Cc1cc(-n2ccnc2)c(C)cc1-n1ccnc1,-0.06833665,-0.016189605,0.0478991,-0.10147652,0.04248917,0.096348725,-0.10431823,-0.016874004,0.03668427,0.05024753,0.01740481,0.08884616,0.14509827,-0.05736032,0.06977439,0.10802144,-0.10361789,0.020261891,0.10279634,0.025675641,0.11045149,0.05381714,-0.029708719,-0.06291801,-0.013287054,-0.08902356,0.0054056244,0.037760794,-0.033882663,-0.12408045,0.000675126,-0.07331604,-0.037700642,0.078422815,0.03703811,-0.096714035,-0.06866115,0.09263011,0.017438421,-0.012898553,0.077779576,0.08524321,0.10083731,0.03474337,-0.035259817,-0.01650342,0.08600434,0.08355013,0.01076022,0.045487955,0.050621144,-0.07288234,-0.04238469,0.004798454,-0.03320293
CC1CC(C)(C)NCCNC(C)CC(C)(C)NCCN1,-0.06833465,-0.01619012,0.047902975,-0.101475276,0.04248967,0.096349195,-0.10431792,-0.016875613,0.03668469,0.05024483,0.017404228,0.08884679,0.14509998,-0.057360888,0.06977599,0.10802082,-0.10361844,0.020263042,0.10279425,0.025677817,0.110451266,0.053813834,-0.029709522,-0.06291592,-0.013286356,-0.0890235,0.005406213,0.037760258,-0.033882964,-0.12407958,0.0006741127,-0.07331647,-0.037697166,0.07842207,0.03703838,-0.09671451,-0.068658784,0.09262772,0.01743595,-0.012898352,0.07777911,0.08524406,0.100835785,0.034740917,-0.035261985,-0.01650035,0.08600357,0.08355017,0.010760823,0.04548827,0.05061799,-0.07288049,-0.042383157,0.004796982,-0.03320136
CN(C)CCN(C)CCN(C)C,-0.06833594,-0.016190886,0.0479,-0.10147573,0.04248841,0.096348666,-0.10431762,-0.016874379,0.03668557,0.050249085,0.017405232,0.08884773,0.14510123,-0.0573627,0.069775745,0.10801978,-0.10361688,0.020263035,0.10279622,0.025674982,0.11045212,0.05381328,-0.029707355,-0.06291768,-0.013287958,-0.08902329,0.005406416,0.037762247,-0.033882484,-0.12407914,0.0006746249,-0.07331413,-0.03769873,0.078426,0.037039213,-0.09671441,-0.068657696,0.09262824,0.017437182,-0.012896093,0.077779226,0.08524124,0.100836776,0.034743737,-0.035261173,-0.016503207,0.086004935,0.083549194,0.010760549,0.045488358,0.05062084,-0.07288361,-0.042385295,0.0047983853,-0.033203043
c1cn(Cc2ccc(-c3ccc(Cn4ccnc4)cc3)cc2)cn1,-0.068336226,-0.01618952,0.047900558,-0.101475775,0.0424897,0.09634893,-0.10431763,-0.016874915,0.036684874,0.05024646,0.017403817,0.08884661,0.14509764,-0.057359964,0.069774956,0.108020455,-0.10361852,0.020261224,0.10279486,0.025676554,0.11045217,0.05381673,-0.029709172,-0.062919065,-0.013286458,-0.089023724,0.005405844,0.037760563,-0.033882264,-0.12408009,0.0006750943,-0.073316574,-0.037699334,0.07842399,0.037037984,-0.09671331,-0.06865993,0.092630155,0.017436158,-0.012899082,0.07777901,0.08524341,0.10083735,0.03474206,-0.035260532,-0.01650218,0.08600417,0.08355028,0.010760248,0.04548633,0.0506196,-0.07288089,-0.042384095,0.0047966475,-0.0332018
c1cnc2ccc3ncccc3c2c1,-0.06833651,-0.016188562,0.04789941,-0.10147733,0.042489946,0.09634977,-0.10431791,-0.016873654,0.036684353,0.050247308,0.017403908,0.08884434,0.14509872,-0.057358786,0.06977516,0.10802314,-0.10361848,0.02026201,0.10279642,0.025675537,0.11045271,0.053817376,-0.029707994,-0.06291798,-0.013286702,-0.089022785,0.0054047173,0.03776104,-0.03388249,-0.12408107,0.0006736489,-0.073316246,-0.03770066,0.07842245,0.037039265,-0.09671411,-0.06866143,0.09262983,0.017438315,-0.012898615,0.07777796,0.08524451,0.10083612,0.03474225,-0.035260703,-0.016502066,0.08600367,0.08355072,0.010761024,0.045486886,0.050620668,-0.07288172,-0.042383984,0.004796977,-0.0332017
N=C1C=CC(=C(c2ccc(N)cc2)c2ccc(N)cc2)C=C1,-0.068335585,-0.016189855,0.04790223,-0.101476386,0.04249154,0.09634859,-0.10431725,-0.016873661,0.036683865,0.050245494,0.017404476,0.08884762,0.14509682,-0.057359733,0.06977546,0.108021736,-0.10361957,0.02026036,0.10279497,0.025677739,0.11045271,0.053816114,-0.029708922,-0.06291688,-0.013287142,-0.0890238,0.005405535,0.03776055,-0.033882163,-0.124079905,0.0006752843,-0.073316954,-0.037698057,0.07842268,0.03703937,-0.096713774,-0.06866023,0.0926292,0.017436996,-0.012899516,0.07777955,0.08524502,0.10083656,0.03473997,-0.035261195,-0.016501691,0.08600479,0.08355012,0.010759292,0.045487788,0.0506181,-0.072880715,-0.042382695,0.0047966857,-0.033203095
NCCCCCCCCCCN,-0.06833484,-0.01619038,0.047902014,-0.10147499,0.042489372,0.09634815,-0.10431744,-0.016874705,0.036684874,0.050245862,0.017404921,0.0888478,0.14509788,-0.057360947,0.06977559,0.10802007,-0.10361899,0.020261604,0.102794975,0.025676725,0.11045111,0.053814717,-0.02970954,-0.0629171,-0.013286218,-0.08902347,0.0054056933,0.03776051,-0.03388281,-0.12407927,0.0006756047,-0.07331644,-0.03769829,0.07842435,0.03703835,-0.09671436,-0.068658695,0.092628725,0.017436467,-0.012899019,0.077780806,0.08524393,0.10083624,0.03474106,-0.03526138,-0.016502127,0.086004384,0.08355056,0.010760477,0.04548753,0.050619148,-0.07288118,-0.042383768,0.0047974847,-0.03320257
NCCCCCCCCCCCN,-0.06833475,-0.016190577,0.047902178,-0.1014749,0.042489365,0.09634809,-0.10431737,-0.016874759,0.036684953,0.050245762,0.017404826,0.08884786,0.1450978,-0.057360936,0.06977563,0.10801992,-0.10361907,0.020261541,0.10279492,0.02567673,0.11045124,0.05381465,-0.029709572,-0.06291717,-0.013286242,-0.0890235,0.005405822,0.037760496,-0.03388275,-0.12407918,0.0006756699,-0.0733166,-0.037698075,0.078424454,0.037038416,-0.096714355,-0.068658546,0.09262872,0.017436273,-0.012899019,0.07778082,0.08524392,0.100836314,0.034740962,-0.03526139,-0.01650215,0.08600439,0.08355059,0.010760436,0.04548742,0.050619073,-0.07288113,-0.042383738,0.0047974195,-0.03320249
NCCCCCCNCCCCCCN,-0.068335384,-0.016190108,0.047901765,-0.10147536,0.042489126,0.096348174,-0.10431753,-0.016874647,0.036684856,0.05024626,0.017405221,0.088847846,0.1450983,-0.057361357,0.06977562,0.10801974,-0.10361875,0.020261616,0.102794796,0.02567683,0.11045126,0.053814758,-0.029709574,-0.06291716,-0.013286347,-0.089023724,0.0054060696,0.037760787,-0.033882618,-0.12407938,0.0006758692,-0.07331662,-0.037698306,0.07842441,0.03703802,-0.09671422,-0.06865859,0.09262893,0.017436441,-0.012898635,0.077780604,0.085243315,0.10083652,0.034741417,-0.03526121,-0.016502216,0.08600454,0.08355054,0.010760488,0.045487534,0.050619155,-0.072881654,-0.042384006,0.004797722,-0.033202782
NCCCNCCCNCCCN,-0.06833555,-0.016189836,0.04790103,-0.10147592,0.042488746,0.096347846,-0.10431793,-0.016874537,0.036684442,0.05024765,0.017405614,0.08884768,0.1450986,-0.05736132,0.069776066,0.10802105,-0.103618525,0.020261984,0.10279523,0.025676282,0.11045126,0.053814624,-0.029709311,-0.06291708,-0.013286205,-0.0890235,0.0054058367,0.03776063,-0.033882774,-0.12407936,0.0006755078,-0.07331609,-0.03769906,0.07842417,0.037038296,-0.096714005,-0.06865938,0.09262917,0.017437316,-0.0128989145,0.077780545,0.085243404,0.10083629,0.03474169,-0.035260703,-0.016502766,0.086004354,0.083550684,0.0107608475,0.045488093,0.050620165,-0.072882354,-0.04238376,0.00479801,-0.03320291
NCC1CCCC(CN)C1,-0.06833605,-0.01619023,0.04789986,-0.10147633,0.042488456,0.09634863,-0.10431791,-0.016873537,0.03668433,0.050247148,0.017405733,0.08884609,0.14509891,-0.057360947,0.06977461,0.10802066,-0.103617765,0.020262081,0.102796614,0.025675578,0.11045098,0.05381599,-0.029708862,-0.0629171,-0.0132871885,-0.08902317,0.0054056672,0.03776093,-0.033882864,-0.124080166,0.00067536626,-0.07331618,-0.037699945,0.078422666,0.037038542,-0.096714646,-0.06866011,0.09262963,0.017438987,-0.012897953,0.07778046,0.085242316,0.10083711,0.03474323,-0.035259705,-0.016503647,0.08600475,0.08355028,0.0107599795,0.045489132,0.050620746,-0.072883114,-0.042384878,0.004799662,-0.033203676
