smiles,encoded_mdes_0,encoded_mdes_1,encoded_mdes_2,encoded_mdes_3,encoded_mdes_4,encoded_mdes_5,encoded_mdes_6,encoded_mdes_7,encoded_mdes_8,encoded_mdes_9,encoded_mdes_10,encoded_mdes_11,encoded_mdes_12,encoded_mdes_13,encoded_mdes_14,encoded_mdes_15,encoded_mdes_16,encoded_mdes_17,encoded_mdes_18,encoded_mdes_19,encoded_mdes_20,encoded_mdes_21,encoded_mdes_22,encoded_mdes_23,encoded_mdes_24,encoded_mdes_25,encoded_mdes_26,encoded_mdes_27,encoded_mdes_28,encoded_mdes_29,encoded_mdes_30,encoded_mdes_31,encoded_mdes_32,encoded_mdes_33,encoded_mdes_34,encoded_mdes_35,encoded_mdes_36,encoded_mdes_37,encoded_mdes_38,encoded_mdes_39,encoded_mdes_40,encoded_mdes_41,encoded_mdes_42,encoded_mdes_43,encoded_mdes_44,encoded_mdes_45,encoded_mdes_46,encoded_mdes_47,encoded_mdes_48,encoded_mdes_49,encoded_mdes_50,encoded_mdes_51,encoded_mdes_52,encoded_mdes_53,encoded_mdes_54,encoded_mdes_55,encoded_mdes_56,encoded_mdes_57,encoded_mdes_58,encoded_mdes_59,encoded_mdes_60,encoded_mdes_61,encoded_mdes_62,encoded_mdes_63,encoded_mdes_64,encoded_mdes_65,encoded_mdes_66,encoded_mdes_67,encoded_mdes_68,encoded_mdes_69,encoded_mdes_70,encoded_mdes_71,encoded_mdes_72,encoded_mdes_73,encoded_mdes_74,encoded_mdes_75,encoded_mdes_76,encoded_mdes_77,encoded_mdes_78,encoded_mdes_79,encoded_mdes_80,encoded_mdes_81,encoded_mdes_82,encoded_mdes_83,encoded_mdes_84,encoded_mdes_85,encoded_mdes_86,encoded_mdes_87,encoded_mdes_88,encoded_mdes_89,encoded_mdes_90,encoded_mdes_91,encoded_mdes_92,encoded_mdes_93,encoded_mdes_94,encoded_mdes_95,encoded_mdes_96,encoded_mdes_97,encoded_mdes_98,encoded_mdes_99,encoded_mdes_100,encoded_mdes_101,encoded_mdes_102,encoded_mdes_103,encoded_mdes_104,encoded_mdes_105,encoded_mdes_106,encoded_mdes_107
C1CC2CCC1CNC2,-0.067923345,0.0504256,0.032452375,0.0029609567,0.014566833,0.053628244,-0.03860935,-0.027674764,0.054676235,-0.011114938,0.04361049,-0.006804835,-0.057418033,-0.07692565,-0.030863637,-0.033500552,0.061026897,0.00050867256,-0.012115438,-0.06369036,0.080056235,0.05044631,-0.060788434,0.008351967,0.006196063,-0.051723536,-0.029008726,-0.06755974,0.03175173,0.05490657,-0.03444449,-0.05694846,-0.027752956,0.07437053,-0.07295969,-0.03921601,0.008304143,-0.09962624,0.078849874,0.10176451,0.061402366,-0.061100207,0.017974608,-0.07061672,0.05119307,0.044637926,-0.0208221,0.061434895,0.033341475,0.013507444,-0.010932423,0.08326647,-0.036833275,-0.02893004,0.04130356,-0.0069405157,0.103321485,-0.025626939,0.0010811277,0.064356625,-0.03216502,0.009313368,0.02520724,0.025615841,0.016673995,0.084640175,-0.043876007,-0.044311095,-0.0016580843,-0.07319313,-0.018243037,-0.021885457,0.028971057,0.056951523,0.041311346,0.07115596,-0.0986191,-0.031001586,-0.103227764,-0.039437037,-0.0734552,-0.08522859,-0.048363525,0.04193294,-0.064268276,0.048614368,-0.015158154,0.041737325,-0.035892013,0.011884562,0.08918095,-0.07573977,-0.010690293,-0.01305737,0.010459986,-0.028548894,0.09727001,-0.0074994764,-0.009742839,-0.033567905,0.08378275,0.011188973,0.012767958,0.039387368,0.014495202,0.05192465,0.048442297,0.050972573
c1c[nH]cn1,-0.06789223,0.050481513,0.032431386,0.0029495256,0.01455188,0.053613015,-0.038633738,-0.027694082,0.054692462,-0.011100924,0.043632537,-0.0068096444,-0.057400446,-0.07689223,-0.030918542,-0.033475462,0.06098818,0.00048627704,-0.012151677,-0.06366005,0.08002757,0.050480615,-0.060784142,0.008382527,0.0062443353,-0.051711496,-0.028993791,-0.06755857,0.031755984,0.054835822,-0.034442812,-0.05692205,-0.027709078,0.0743705,-0.073037475,-0.039226532,0.008269326,-0.099670276,0.07883499,0.10176154,0.06136424,-0.061096497,0.01796307,-0.070636116,0.05117312,0.044683903,-0.020793227,0.061471283,0.033338692,0.013531139,-0.010948125,0.08329525,-0.03680592,-0.028972019,0.041339856,-0.0069447374,0.103312716,-0.025596261,0.0010388792,0.06435414,-0.032169834,0.009333972,0.02521149,0.025568657,0.016719393,0.08463161,-0.04384918,-0.044330653,-0.0016188836,-0.07321361,-0.018296748,-0.021870486,0.028961264,0.056923244,0.041341707,0.071181685,-0.098587625,-0.031040784,-0.10325337,-0.03943305,-0.07344873,-0.085206494,-0.048359305,0.04187569,-0.064284414,0.048602283,-0.015236374,0.041718833,-0.035888534,0.011867085,0.08921233,-0.07577352,-0.01076314,-0.013110373,0.010432977,-0.0285749,0.09725106,-0.007458792,-0.009729153,-0.03351958,0.08374855,0.011188179,0.012785229,0.03939668,0.014524333,0.05191219,0.04845694,0.050970756
c1ccc(N=C(Nc2ccccc2)Nc2ccccc2)cc1,-0.067684844,0.051045354,0.03241052,0.0027899789,0.014429843,0.053543366,-0.03884484,-0.027992057,0.05482059,-0.010847386,0.04383198,-0.007001091,-0.057022408,-0.076739155,-0.03135863,-0.033490233,0.060574327,0.00024094991,-0.012418516,-0.063551456,0.079794124,0.05084673,-0.060849894,0.008566696,0.006590425,-0.05187011,-0.028945358,-0.06736136,0.031756762,0.05438511,-0.03462905,-0.056604933,-0.027274352,0.07452833,-0.07364252,-0.039315313,0.008064667,-0.09975896,0.07857846,0.10166764,0.060937233,-0.06138658,0.01770433,-0.070564955,0.051207762,0.044977106,-0.020652412,0.061545033,0.033208955,0.0135205025,-0.011130214,0.083436646,-0.03670503,-0.029243665,0.04140128,-0.007024057,0.10340534,-0.025353799,0.00085785985,0.064422496,-0.03218767,0.009392829,0.025267549,0.025144052,0.017041974,0.084677204,-0.04342892,-0.04456657,-0.0014700382,-0.07336051,-0.018699655,-0.021825604,0.029076068,0.056754906,0.04170251,0.07142894,-0.098333396,-0.031156061,-0.10340667,-0.039307065,-0.07333154,-0.08500556,-0.048260864,0.04174484,-0.06437957,0.048392847,-0.015814472,0.041427247,-0.03601705,0.011844241,0.08955218,-0.07608699,-0.011275828,-0.0135103315,0.010326404,-0.029030424,0.097023316,-0.0072737327,-0.009592107,-0.0332334,0.083521254,0.011414751,0.012716795,0.039427094,0.014718312,0.051952697,0.048462532,0.0509844
Nc1ccccc1N,-0.06786667,0.050584376,0.032449275,0.0029267678,0.014528301,0.053592514,-0.038679056,-0.027748156,0.054715306,-0.011051257,0.043659583,-0.006839242,-0.05733642,-0.076883405,-0.030995179,-0.033476807,0.06092315,0.00043469248,-0.012184668,-0.06365547,0.07998939,0.050545212,-0.06080243,0.008399161,0.006290991,-0.051744968,-0.028983748,-0.06749831,0.031746976,0.054767348,-0.034491576,-0.056879714,-0.02764752,0.07439852,-0.073127,-0.039219566,0.008223811,-0.099660784,0.0787894,0.10173863,0.061298653,-0.061160773,0.017914902,-0.07061216,0.051208686,0.04471484,-0.02078458,0.06147072,0.033311512,0.013526635,-0.0109837465,0.08332897,-0.036790468,-0.02900568,0.041331112,-0.0069438824,0.103326105,-0.02556733,0.0010122731,0.06438326,-0.03218551,0.0093428325,0.025225263,0.025503848,0.01676546,0.08463021,-0.043786824,-0.04437301,-0.001610639,-0.07322561,-0.018364161,-0.021865051,0.02898662,0.056889046,0.041383184,0.07121469,-0.0985366,-0.031052459,-0.10326336,-0.03941749,-0.0734335,-0.0851729,-0.048326455,0.041883774,-0.0642964,0.048559513,-0.015313279,0.041670807,-0.035915434,0.011857583,0.089275956,-0.075818144,-0.010814515,-0.013168275,0.010429282,-0.028649608,0.09720954,-0.0074445046,-0.009710496,-0.033479728,0.083728656,0.011234727,0.012775402,0.03939295,0.014551664,0.051920634,0.048456132,0.050967857
NCCNCCN,-0.06800717,0.05021301,0.03245567,0.0029978072,0.014598429,0.053615298,-0.03851591,-0.027566945,0.054617703,-0.011227477,0.043557867,-0.0067333244,-0.057534873,-0.07698032,-0.03068665,-0.03348774,0.061143942,0.00062388275,-0.012029972,-0.0637223,0.080137976,0.050315347,-0.06077259,0.008300126,0.006024711,-0.05164863,-0.029030014,-0.06762484,0.03173329,0.055074435,-0.034353375,-0.057046063,-0.027935307,0.07435042,-0.07273145,-0.039213303,0.008404515,-0.09959023,0.0789148,0.101803996,0.061563842,-0.06101584,0.018087886,-0.070625216,0.05118358,0.044547327,-0.020856671,0.061391897,0.033376575,0.0134885395,-0.010853589,0.08317044,-0.036860764,-0.028844822,0.041284423,-0.0068854652,0.10331008,-0.025741514,0.0011634752,0.064343326,-0.032130554,0.009309605,0.025174368,0.025772732,0.016559625,0.08464244,-0.044031475,-0.044235937,-0.0017259158,-0.07316339,-0.018049026,-0.021911299,0.028924415,0.0570332,0.041177955,0.07108535,-0.09870194,-0.030962568,-0.103161484,-0.039440896,-0.07348706,-0.08532662,-0.048410818,0.04195767,-0.06425845,0.04866498,-0.01495412,0.041821577,-0.035851315,0.011913959,0.089038685,-0.07560101,-0.010488212,-0.0129157305,0.010493077,-0.028410686,0.097342566,-0.0075544864,-0.00981299,-0.033697598,0.08390063,0.011124598,0.012779302,0.03939595,0.014425814,0.05189963,0.048454262,0.050991178
CC(N)c1ccccc1,-0.06789133,0.050518803,0.03245129,0.0029406836,0.014537033,0.05360595,-0.038654238,-0.027715217,0.0547037,-0.0110771945,0.043633305,-0.006826341,-0.05737416,-0.07690202,-0.03094765,-0.033484057,0.060969245,0.00045870803,-0.012158342,-0.06367323,0.08001305,0.050505392,-0.060793173,0.008380761,0.0062453337,-0.05172993,-0.028994042,-0.067520894,0.03174191,0.054821804,-0.034472667,-0.056912526,-0.027692733,0.0743856,-0.07305626,-0.039219186,0.008255715,-0.09966523,0.078811474,0.10175214,0.06134167,-0.061125882,0.017929979,-0.070612885,0.05119022,0.044686325,-0.020798463,0.06146674,0.033321448,0.013522865,-0.010961657,0.08330961,-0.03679604,-0.028984357,0.0413195,-0.0069402885,0.1033211,-0.025597956,0.0010372549,0.06436341,-0.032177843,0.009329034,0.025219955,0.025559224,0.016739588,0.084630035,-0.04381717,-0.044340774,-0.0016249497,-0.0732164,-0.018312754,-0.021865953,0.02897555,0.056909494,0.04136647,0.07118714,-0.098566204,-0.031029195,-0.10324037,-0.039425332,-0.073441945,-0.08519358,-0.048333086,0.04189193,-0.06428995,0.048575673,-0.015246324,0.041701574,-0.03589412,0.011865572,0.08923039,-0.07578789,-0.01075984,-0.013129391,0.010435224,-0.028601887,0.097234845,-0.007463499,-0.009722168,-0.0335101,0.0837428,0.011210056,0.0127751855,0.039386466,0.014533554,0.05191606,0.048450664,0.05096641
C1CCNCC1,-0.06798197,0.05026125,0.032449737,0.002986095,0.0145894755,0.053632353,-0.03853549,-0.027591532,0.05463241,-0.011208705,0.04357209,-0.006753359,-0.057513192,-0.07696228,-0.030719867,-0.03349449,0.061123878,0.0006052074,-0.012053538,-0.063712016,0.080120236,0.050337113,-0.06077247,0.008314479,0.006073538,-0.051662173,-0.029022181,-0.06761565,0.031745337,0.055042207,-0.0343759,-0.05702129,-0.027893424,0.07435197,-0.07278165,-0.03921653,0.008378562,-0.099609956,0.07890056,0.10178974,0.061533473,-0.061027404,0.01805877,-0.07063563,0.0511733,0.044564195,-0.02084409,0.06140184,0.033375803,0.013497499,-0.010865195,0.0831931,-0.036854547,-0.028858304,0.041304667,-0.0069092177,0.10330773,-0.025711171,0.0011471733,0.06433887,-0.032138854,0.009304253,0.025182914,0.025735311,0.016583726,0.084653184,-0.044000827,-0.044256993,-0.0017023049,-0.07317589,-0.018099044,-0.02190672,0.028932715,0.05701651,0.041210204,0.07109778,-0.09869004,-0.030974556,-0.103182055,-0.039443027,-0.07347644,-0.08529844,-0.048401892,0.041955236,-0.06426395,0.048663475,-0.014998745,0.04180731,-0.035858825,0.011909449,0.08907829,-0.075638436,-0.010544084,-0.012937713,0.010483239,-0.02843451,0.097332194,-0.0075419066,-0.009797053,-0.033667482,0.08386623,0.011135418,0.012780116,0.03939369,0.014440192,0.051908325,0.04844971,0.050994933
NCc1cccc(CN)c1,-0.06788488,0.05054106,0.032447815,0.002936338,0.014533885,0.05359919,-0.038661987,-0.027725577,0.054704502,-0.011069708,0.043642186,-0.006830953,-0.057360485,-0.076894425,-0.03096674,-0.033483524,0.060953807,0.00044884766,-0.012169708,-0.06367082,0.080008596,0.050518066,-0.06079459,0.008386122,0.0062621683,-0.051734902,-0.028988887,-0.06751595,0.031747412,0.054799885,-0.03447575,-0.056902282,-0.027678333,0.074388206,-0.07308056,-0.039222546,0.008246251,-0.09966047,0.07880463,0.1017446,0.06132458,-0.061137907,0.017923858,-0.07061142,0.0511961,0.04470081,-0.02079377,0.061468907,0.03331737,0.013524179,-0.010971166,0.08331686,-0.03679509,-0.028995467,0.041321367,-0.006942097,0.10332534,-0.025587162,0.0010312721,0.06436829,-0.032179143,0.009333443,0.02522325,0.025542587,0.016748954,0.08462925,-0.043801308,-0.04434781,-0.0016214438,-0.07322297,-0.01832415,-0.021865696,0.028980019,0.056903835,0.04137416,0.071197316,-0.09855436,-0.031035472,-0.1032477,-0.039423026,-0.07343742,-0.08518942,-0.048330665,0.041889273,-0.06429072,0.048569165,-0.0152673945,0.041690834,-0.035901703,0.011866887,0.08924368,-0.07580024,-0.010775399,-0.013145283,0.010431197,-0.028617604,0.097224064,-0.0074545895,-0.009714531,-0.03349764,0.08373233,0.011219408,0.012774899,0.03938806,0.014543714,0.051919363,0.048451297,0.050966047
CC(CN)CCCN,-0.06801265,0.05022151,0.032463677,0.0029965965,0.014597276,0.053621147,-0.03851816,-0.027572785,0.054625787,-0.011228047,0.043559823,-0.0067355223,-0.057526603,-0.07698336,-0.030688714,-0.033494126,0.061145972,0.00061738864,-0.012024131,-0.06372656,0.08013755,0.050321802,-0.06077062,0.008301418,0.0060242824,-0.05164471,-0.029032148,-0.06761409,0.03173139,0.055078346,-0.03435836,-0.057055905,-0.02793411,0.0743596,-0.07272658,-0.039209437,0.008399415,-0.09959478,0.07890415,0.10180015,0.061562873,-0.061024964,0.018079482,-0.070617996,0.051189333,0.044542886,-0.02086038,0.061389167,0.033367593,0.013490742,-0.01085183,0.08317777,-0.036861017,-0.028842915,0.04128019,-0.0068925982,0.10331274,-0.025740689,0.0011695996,0.064344324,-0.03213295,0.00929996,0.025173627,0.02577256,0.016572502,0.08464575,-0.044022486,-0.044238925,-0.0017265705,-0.073158994,-0.018051203,-0.02191692,0.028925335,0.05704179,0.041183434,0.071083084,-0.098699786,-0.03095155,-0.10316217,-0.039434955,-0.07347725,-0.08532039,-0.04840532,0.04195884,-0.06426355,0.04865981,-0.014955696,0.04181896,-0.035857145,0.0119150905,0.08904415,-0.07560249,-0.010485213,-0.012917832,0.010495726,-0.028415961,0.0973445,-0.0075601824,-0.009811925,-0.03369593,0.0839065,0.011128826,0.012773643,0.039394557,0.014424412,0.051902134,0.048453826,0.05099289
CCN(CC)CC,-0.068022355,0.05022371,0.032455746,0.0029916698,0.0145959705,0.053616706,-0.03851682,-0.02757095,0.054619227,-0.011231854,0.043551106,-0.006735891,-0.05753161,-0.07698645,-0.030687515,-0.033500463,0.061144434,0.00062523317,-0.01202606,-0.06372689,0.080131665,0.05032006,-0.060768418,0.008311008,0.006030352,-0.051653218,-0.029039182,-0.06761591,0.031728815,0.055076707,-0.03436007,-0.05704987,-0.027937908,0.07434854,-0.07272802,-0.039206497,0.008400784,-0.09958402,0.078903645,0.10180065,0.061563924,-0.06102717,0.018080218,-0.07060995,0.051190678,0.044549238,-0.020859662,0.061384276,0.03338677,0.013488619,-0.010861026,0.08316835,-0.03686331,-0.028846188,0.041284163,-0.0068944357,0.10331902,-0.025737436,0.0011794791,0.0643366,-0.032131292,0.0092922,0.025175484,0.025779117,0.016573278,0.084657535,-0.044022404,-0.044243153,-0.0017159721,-0.07315762,-0.018053858,-0.021917457,0.028930956,0.05703813,0.041193947,0.071080275,-0.09869577,-0.030955931,-0.10316163,-0.039430283,-0.07347518,-0.08532038,-0.0484054,0.04195349,-0.06426827,0.048663076,-0.014960796,0.041819762,-0.03586153,0.011911067,0.0890352,-0.07560267,-0.010492298,-0.012912352,0.010498948,-0.028412802,0.09733606,-0.0075537115,-0.009806903,-0.033697665,0.08389984,0.011125248,0.012772572,0.039403286,0.014420664,0.051909074,0.048448168,0.05099359
c1cn(CCCCn2ccnc2)cn1,-0.067796394,0.05080269,0.032407127,0.0028720004,0.014483985,0.053566433,-0.03876423,-0.027864018,0.05475353,-0.010976722,0.04372883,-0.006893281,-0.05721829,-0.0768159,-0.031151928,-0.03347525,0.060788255,0.00032948144,-0.012298159,-0.063630216,0.079929754,0.05065766,-0.060808584,0.008496165,0.0064617908,-0.05181092,-0.028970813,-0.06745123,0.031787675,0.054562718,-0.034544528,-0.056766003,-0.027489202,0.07443945,-0.07337047,-0.039265245,0.008144792,-0.09968289,0.0787172,0.10168083,0.06114803,-0.061251074,0.017835446,-0.07059404,0.051212538,0.044856817,-0.020705108,0.061504968,0.033298016,0.013551611,-0.011067888,0.083395496,-0.036750637,-0.029107358,0.04138481,-0.0070032505,0.10338244,-0.025454655,0.00095050037,0.06437814,-0.032194123,0.009361953,0.025262108,0.025346823,0.016885811,0.08465699,-0.0436207,-0.044443905,-0.0015140311,-0.07329057,-0.018530661,-0.021855723,0.029029526,0.056829993,0.0415348,0.07131332,-0.09843738,-0.031111749,-0.103342935,-0.039377697,-0.073388904,-0.085096136,-0.048300553,0.041819874,-0.06433516,0.04850432,-0.015554722,0.041575953,-0.035959743,0.011850375,0.08941757,-0.075953975,-0.011026158,-0.013305131,0.010387883,-0.028803887,0.09710632,-0.007339514,-0.009639064,-0.033349335,0.08359843,0.011310995,0.012758455,0.03941602,0.014626818,0.05196826,0.04844452,0.05099105
c1ncn(CCCCCCn2cncn2)n1,-0.067760676,0.05088042,0.03240497,0.0028405273,0.014466535,0.053551175,-0.038796958,-0.027898474,0.054762322,-0.010931658,0.043760344,-0.0069243982,-0.05716127,-0.07678793,-0.031227138,-0.033477396,0.060716443,0.0003081481,-0.012335103,-0.06359789,0.07988506,0.050715666,-0.06082355,0.008514204,0.006504276,-0.051828213,-0.028964084,-0.06742739,0.031772085,0.054507457,-0.034562077,-0.056718763,-0.027421238,0.0744618,-0.07346353,-0.039279446,0.008119556,-0.09970328,0.07867867,0.10167405,0.061080877,-0.06129551,0.017801903,-0.07058415,0.05121039,0.044899035,-0.020695047,0.061517697,0.03326876,0.013532374,-0.011097319,0.08340925,-0.036745578,-0.029161016,0.041388877,-0.007002121,0.103391275,-0.025421942,0.0009191632,0.064396,-0.032189477,0.009373903,0.025263235,0.025289241,0.01693119,0.08465454,-0.04356005,-0.044477664,-0.0015020361,-0.07331773,-0.018573478,-0.021840543,0.029044883,0.056802608,0.041588828,0.07135224,-0.09839682,-0.031129915,-0.103365,-0.039355043,-0.073377684,-0.085072435,-0.048287757,0.041790668,-0.06434725,0.048462108,-0.015639748,0.041525453,-0.035981633,0.01184111,0.08945355,-0.07599342,-0.011106014,-0.0133736655,0.010365754,-0.028876703,0.09707318,-0.0073217284,-0.009617301,-0.03330081,0.083569705,0.011346618,0.012743936,0.039426826,0.01465868,0.051960748,0.048462383,0.05098083
c1cn(CCCCCCn2ccnc2)cn1,-0.06779218,0.05081265,0.032409143,0.0028691152,0.014479751,0.053565346,-0.038769614,-0.02786965,0.054753654,-0.010971706,0.04373235,-0.0068969876,-0.057210095,-0.07681526,-0.031159027,-0.033472747,0.06078177,0.00032675173,-0.012303293,-0.063629344,0.07992815,0.050663266,-0.06081003,0.008498829,0.0064647933,-0.051815882,-0.028969223,-0.067445576,0.03178565,0.05455883,-0.034548827,-0.05675889,-0.027484454,0.07444273,-0.07338017,-0.039265566,0.008141089,-0.09968306,0.078710355,0.1016786,0.061143134,-0.061256375,0.017829413,-0.07059352,0.051211596,0.044859767,-0.02070238,0.06150423,0.033292398,0.01354682,-0.011069231,0.08339744,-0.036747,-0.02911043,0.041383468,-0.006999783,0.10338546,-0.025452169,0.00094643235,0.06438059,-0.032193046,0.009363569,0.025263835,0.025337748,0.016886795,0.08465889,-0.043615162,-0.04444869,-0.0015138332,-0.073293254,-0.018535664,-0.021856377,0.02903042,0.05682856,0.04153978,0.07131779,-0.09843274,-0.031114379,-0.10334442,-0.03937583,-0.0733899,-0.08509401,-0.048296615,0.041820448,-0.06433792,0.048500005,-0.015561387,0.041570805,-0.03596065,0.011852727,0.08942464,-0.07595889,-0.011032114,-0.013309106,0.010388095,-0.028812638,0.09710079,-0.0073375446,-0.009637931,-0.03334705,0.08359624,0.011316743,0.012757569,0.039417263,0.014630608,0.051968563,0.04844526,0.050991885
CN1CCNCC1,-0.06797721,0.0502771,0.032448098,0.0029856348,0.014588451,0.05362934,-0.038545173,-0.027598007,0.054634597,-0.011199117,0.04357842,-0.006755084,-0.05750413,-0.07695652,-0.030737897,-0.03349621,0.06111276,0.00059367856,-0.012060504,-0.06371087,0.080113314,0.050346605,-0.060774732,0.008319581,0.0060856957,-0.051663633,-0.029022573,-0.067612976,0.031747326,0.05502115,-0.034378577,-0.057023346,-0.027875647,0.07435614,-0.072798245,-0.03921524,0.008373338,-0.099614024,0.07889466,0.10179105,0.061518658,-0.06102903,0.018052835,-0.0706313,0.051179748,0.044579245,-0.020839024,0.061404973,0.033368956,0.013506272,-0.010876663,0.0832053,-0.036850713,-0.028871741,0.04130398,-0.006912546,0.103313476,-0.02570178,0.0011420026,0.064339966,-0.032143038,0.009303063,0.025182202,0.025729977,0.016604735,0.084645495,-0.043982953,-0.044257503,-0.001693517,-0.0731773,-0.018115625,-0.021901898,0.028935261,0.057013232,0.04122793,0.07110044,-0.09868398,-0.030973498,-0.10318399,-0.039438542,-0.07347551,-0.0852967,-0.048401445,0.0419433,-0.06427184,0.048655447,-0.015023816,0.041803055,-0.035864435,0.011906167,0.08908616,-0.07564187,-0.010557653,-0.012960583,0.010479949,-0.028446043,0.097322784,-0.0075317957,-0.009789372,-0.03365213,0.083855234,0.011136994,0.012778654,0.03939478,0.014444957,0.051910877,0.048448928,0.050991647
c1cc(CCCc2ccncc2)ccn1,-0.06776361,0.05086316,0.03240719,0.0028580436,0.014472712,0.05355325,-0.038783304,-0.02789556,0.054770347,-0.01094541,0.04375396,-0.0069168694,-0.05717181,-0.07679386,-0.031202981,-0.03347767,0.06072823,0.00030908547,-0.012331091,-0.06361189,0.07989469,0.05070819,-0.060824327,0.008515775,0.0065021897,-0.05182738,-0.028956624,-0.06743427,0.031784616,0.054507427,-0.034568503,-0.05672196,-0.027438194,0.07445651,-0.07344414,-0.039273426,0.008120675,-0.099696465,0.07868724,0.10167839,0.061089836,-0.061286036,0.01779443,-0.070589066,0.051203497,0.044887736,-0.02068705,0.061517403,0.033270627,0.013538241,-0.011087246,0.08340146,-0.036740385,-0.02914599,0.04138963,-0.007006781,0.10338561,-0.02543073,0.0009251535,0.064386174,-0.03219189,0.009368425,0.025262428,0.02529201,0.01692063,0.08465945,-0.043569867,-0.04447503,-0.0015100529,-0.073307656,-0.018573511,-0.021853287,0.02904709,0.056807738,0.0415774,0.07134355,-0.098416284,-0.031122155,-0.10335924,-0.03935892,-0.07337627,-0.085070856,-0.048284926,0.041810066,-0.064339474,0.048474994,-0.0156150125,0.041534632,-0.03596715,0.011851231,0.08945441,-0.07599173,-0.011088376,-0.013360292,0.01036882,-0.02886513,0.097087786,-0.0073173456,-0.009622468,-0.033317447,0.083572835,0.0113376435,0.012748021,0.03941635,0.01465676,0.051967174,0.04844709,0.050993364
