smiles,encoded_mdes_0,encoded_mdes_1,encoded_mdes_2,encoded_mdes_3,encoded_mdes_4,encoded_mdes_5,encoded_mdes_6,encoded_mdes_7,encoded_mdes_8,encoded_mdes_9,encoded_mdes_10,encoded_mdes_11,encoded_mdes_12,encoded_mdes_13,encoded_mdes_14,encoded_mdes_15,encoded_mdes_16,encoded_mdes_17,encoded_mdes_18,encoded_mdes_19,encoded_mdes_20,encoded_mdes_21,encoded_mdes_22,encoded_mdes_23,encoded_mdes_24,encoded_mdes_25,encoded_mdes_26,encoded_mdes_27,encoded_mdes_28,encoded_mdes_29,encoded_mdes_30,encoded_mdes_31,encoded_mdes_32,encoded_mdes_33,encoded_mdes_34,encoded_mdes_35,encoded_mdes_36,encoded_mdes_37,encoded_mdes_38,encoded_mdes_39,encoded_mdes_40,encoded_mdes_41,encoded_mdes_42,encoded_mdes_43,encoded_mdes_44,encoded_mdes_45,encoded_mdes_46,encoded_mdes_47,encoded_mdes_48,encoded_mdes_49,encoded_mdes_50,encoded_mdes_51,encoded_mdes_52,encoded_mdes_53,encoded_mdes_54,encoded_mdes_55,encoded_mdes_56,encoded_mdes_57,encoded_mdes_58,encoded_mdes_59,encoded_mdes_60,encoded_mdes_61,encoded_mdes_62,encoded_mdes_63,encoded_mdes_64,encoded_mdes_65,encoded_mdes_66,encoded_mdes_67,encoded_mdes_68
c1cnc2c(c1)ccc1cccnc12,0.04619153,-0.037736014,-0.05384767,0.0685807,-0.026639633,0.12333043,0.07554625,-0.036705084,0.0007082792,0.09025949,-0.019849997,-0.026930235,-0.0230884,0.015958179,-0.013995076,-0.04035751,0.013976981,-0.07905594,-0.050800588,0.12986885,0.052272595,-0.054879732,0.022164531,0.078951105,0.09832709,-0.048123837,-0.043537088,0.0013468862,-0.009552196,0.034169912,-0.00732938,0.037162337,-0.023700055,-0.017945949,-0.07606852,0.07641276,-0.0133288875,0.042263627,-0.09048619,-0.056688897,-0.06121002,-0.039202873,0.02231856,0.00971261,0.0490237,0.050495606,-0.047924973,-0.07667026,-0.050552264,-0.06822607,0.04295253,0.0115767205,0.085843846,0.0048498297,-0.055619862,-0.09766621,-0.06307198,-0.1032956,-0.03209646,-0.066650555,-0.07950745,-0.054988626,0.011312939,0.015418648,0.022310073,0.10477157,0.06775502,0.093746334,-0.053366154
Cc1n[nH]c(C)c1Cc1c(C)n[nH]c1C,0.04619037,-0.037732195,-0.053841922,0.06857812,-0.026638113,0.12332543,0.07554665,-0.03670197,0.000709543,0.09026199,-0.019858526,-0.026927764,-0.023090344,0.015954569,-0.013989823,-0.040354837,0.013976088,-0.079049915,-0.050801653,0.12986761,0.052275326,-0.054882042,0.022168698,0.0789592,0.098328255,-0.04812839,-0.04353483,0.0013406463,-0.0095495675,0.03416707,-0.007323928,0.03716533,-0.023703977,-0.017943868,-0.076069534,0.07641085,-0.013336252,0.04226343,-0.09047869,-0.056686178,-0.06120862,-0.039208967,0.022326458,0.009706568,0.049022768,0.050494164,-0.04792783,-0.076668486,-0.050551634,-0.06821971,0.042946145,0.011569989,0.08583425,0.0048498334,-0.055617064,-0.097667694,-0.0630737,-0.103292815,-0.032093275,-0.06666051,-0.079510055,-0.05499153,0.011316545,0.01540967,0.022304043,0.1047712,0.067748815,0.09373847,-0.053366363
C1=Cc2nc1c(-c1ccccc1)c1ccc([nH]1)c(-c1ccccc1)c1nc(c(-c3ccccc3)c3ccc([nH]3)c2-c2ccccc2)C=C1,0.04619373,-0.03772851,-0.053851184,0.06858056,-0.026646722,0.12331458,0.07554995,-0.036685504,0.00070974557,0.09026501,-0.019869527,-0.026934318,-0.023105547,0.015944809,-0.013993627,-0.0403559,0.013968745,-0.07903878,-0.050792526,0.12986067,0.05227026,-0.05489063,0.022178458,0.07895757,0.0983399,-0.048125308,-0.043534037,0.0013433993,-0.009556267,0.03417688,-0.0073202876,0.03716268,-0.02371252,-0.017933395,-0.07608396,0.076401345,-0.013327625,0.04228147,-0.09048786,-0.0566763,-0.061215423,-0.039193157,0.022332728,0.009700442,0.049020804,0.050490778,-0.047921892,-0.076672226,-0.050546207,-0.068220556,0.042955227,0.011561268,0.085838236,0.0048418697,-0.05562341,-0.09766347,-0.0630646,-0.103291504,-0.032100115,-0.06664502,-0.07950184,-0.05499106,0.011315733,0.015422712,0.022301149,0.10477605,0.06775692,0.093739554,-0.053355575
CCCCCCCCCCCCn1ccnc1,0.04619399,-0.037735377,-0.053843573,0.0685795,-0.02663681,0.12332531,0.07554585,-0.036697663,0.00071255676,0.09026314,-0.019851293,-0.026931917,-0.023091283,0.015951212,-0.013994621,-0.040353034,0.013975259,-0.07905099,-0.050798938,0.1298677,0.052268505,-0.05488175,0.02216674,0.07895326,0.09832309,-0.048125632,-0.04353614,0.0013414919,-0.009554919,0.03416962,-0.007322982,0.037162937,-0.023703981,-0.017949741,-0.076071166,0.07640921,-0.013336349,0.042265467,-0.09048279,-0.056686938,-0.061210345,-0.03920306,0.022320563,0.009706281,0.049017567,0.050499566,-0.04792554,-0.07666979,-0.050551984,-0.06822334,0.042943817,0.011572511,0.08584132,0.004849649,-0.055619244,-0.097666435,-0.06307255,-0.1032916,-0.032095563,-0.06665621,-0.07951138,-0.05498994,0.011316568,0.015417024,0.02230934,0.10477091,0.06775549,0.093738124,-0.05337076
NC1CCCNC1,0.046196625,-0.037736252,-0.053841867,0.06857749,-0.026639678,0.123328954,0.0755427,-0.03670254,0.00071667647,0.090258695,-0.01984841,-0.02692966,-0.023089826,0.015954323,-0.013990648,-0.040351823,0.013976926,-0.07905314,-0.050804883,0.1298714,0.05227115,-0.05487889,0.02216291,0.07895297,0.0983201,-0.048125252,-0.043535635,0.0013401341,-0.009557907,0.034167945,-0.007322072,0.03716446,-0.023706265,-0.017949307,-0.07606528,0.07641536,-0.01333461,0.042258423,-0.09048222,-0.05669128,-0.061209485,-0.039200988,0.022316314,0.009702839,0.04901486,0.050498325,-0.047923855,-0.07667239,-0.050554622,-0.06822344,0.042941846,0.011571876,0.085843794,0.004853108,-0.055618145,-0.09766681,-0.06307765,-0.10329265,-0.03209155,-0.066661514,-0.07951014,-0.05498765,0.011321243,0.015419562,0.022308566,0.10476843,0.0677567,0.093735844,-0.05337072
Cc1ncc[nH]1,0.04619446,-0.037735283,-0.053848375,0.068577416,-0.026638297,0.123332605,0.075543076,-0.03670407,0.0007098159,0.090258755,-0.019849448,-0.026929863,-0.023087192,0.015956393,-0.013993481,-0.040355284,0.013977166,-0.079055734,-0.050802443,0.12987196,0.05227018,-0.05487769,0.022163995,0.07895309,0.09832572,-0.048124317,-0.043538705,0.0013464,-0.0095534995,0.034170493,-0.007329028,0.03716007,-0.023702536,-0.017946959,-0.07606549,0.07641558,-0.013332613,0.042260475,-0.09048587,-0.056690503,-0.06120771,-0.039202575,0.022318251,0.009710666,0.04902041,0.050496727,-0.04792517,-0.076669745,-0.050552994,-0.06822569,0.04295032,0.0115776425,0.085843205,0.0048491703,-0.055619698,-0.09766836,-0.06307506,-0.10329595,-0.032095972,-0.06665502,-0.07951138,-0.054988086,0.011318192,0.015419542,0.022310358,0.104769185,0.06775389,0.09374316,-0.05336823
NC1CCCCC1N,0.046195783,-0.037735187,-0.053840946,0.06857728,-0.026640497,0.123327106,0.075541675,-0.03670291,0.00071677845,0.09025944,-0.019850563,-0.026929373,-0.023089431,0.015952243,-0.013991399,-0.040351912,0.0139777055,-0.07905242,-0.050802156,0.12987196,0.052273657,-0.05487928,0.022164995,0.07895359,0.09832144,-0.048124667,-0.043535665,0.0013381094,-0.009556798,0.034166936,-0.007321501,0.03716459,-0.02370679,-0.017948687,-0.076066315,0.076414436,-0.013335519,0.042259157,-0.090482734,-0.0566902,-0.06120912,-0.039202195,0.02231962,0.0097023975,0.04901528,0.050499365,-0.04792409,-0.07667203,-0.050554015,-0.068221845,0.042940907,0.011572042,0.08584142,0.0048527876,-0.055618923,-0.09766714,-0.0630759,-0.10329045,-0.032091968,-0.06666238,-0.079510994,-0.05498738,0.011319421,0.015417014,0.022306519,0.10476937,0.06775652,0.09373528,-0.05336921
CC1CCNCC1,0.046196137,-0.037738632,-0.05384145,0.0685779,-0.026637293,0.123328865,0.07554159,-0.03670323,0.00071750395,0.09025877,-0.01984727,-0.026930701,-0.023087688,0.015956018,-0.01399051,-0.04035158,0.013977334,-0.079053015,-0.050806068,0.12987296,0.052270688,-0.05487857,0.022162467,0.07895389,0.098318204,-0.04812713,-0.04353812,0.0013403222,-0.00955824,0.034168992,-0.007322627,0.037164934,-0.02370609,-0.017951116,-0.07606538,0.07641432,-0.013334051,0.042257074,-0.09048136,-0.05669179,-0.06120973,-0.039201926,0.022315312,0.009703895,0.049013864,0.05049859,-0.047924317,-0.076672405,-0.05055482,-0.06822307,0.04294002,0.011571254,0.085843585,0.004853796,-0.0556176,-0.097667165,-0.06307833,-0.10329226,-0.03208955,-0.066661865,-0.0795116,-0.05498656,0.0113214515,0.015417214,0.02230979,0.1047682,0.067756675,0.093735024,-0.05337178
c1cc(N2CCNCC2)ccn1,0.0461927,-0.037737023,-0.053844385,0.06857756,-0.02663778,0.123329416,0.07554498,-0.036701903,0.0007129223,0.09026187,-0.019849267,-0.026930792,-0.023086693,0.01595476,-0.013992491,-0.040352732,0.013974186,-0.079055116,-0.050801046,0.12986815,0.052270636,-0.054878537,0.022162966,0.07895299,0.09832437,-0.048125684,-0.043538444,0.0013434328,-0.009554971,0.034169897,-0.0073245475,0.03716558,-0.02370325,-0.017950831,-0.07606931,0.07641037,-0.013331465,0.042261675,-0.09048368,-0.056691945,-0.061209366,-0.039204434,0.02231697,0.009707736,0.049018435,0.05049735,-0.047925632,-0.07667112,-0.050553277,-0.068224035,0.042945087,0.0115759885,0.085843734,0.0048506083,-0.055618905,-0.09766619,-0.06307278,-0.10329028,-0.03209493,-0.06665556,-0.07951171,-0.05498993,0.01131653,0.015416362,0.022309253,0.1047709,0.06775615,0.09374163,-0.05337046
c1cc(CCc2ccncc2)ccn1,0.046191502,-0.037735857,-0.053845488,0.06857899,-0.026637819,0.123328894,0.07554587,-0.036702044,0.0007122904,0.09026195,-0.0198508,-0.026931783,-0.023086827,0.015955508,-0.013993953,-0.04035323,0.013975298,-0.07905516,-0.050800793,0.12986709,0.05227236,-0.054878257,0.022162408,0.078954,0.09832651,-0.048124343,-0.043538578,0.0013454817,-0.0095537305,0.03417053,-0.0073245373,0.03716601,-0.023702841,-0.01794951,-0.07606946,0.07640913,-0.013329677,0.042263143,-0.090483956,-0.056690957,-0.06120809,-0.03920378,0.022319458,0.009709278,0.04901936,0.050496288,-0.04792591,-0.0766715,-0.050554052,-0.068225145,0.04294613,0.011577186,0.085844055,0.004849593,-0.055619568,-0.097664244,-0.06307141,-0.10329034,-0.032096893,-0.06665374,-0.07951229,-0.054989476,0.011314318,0.015417165,0.022308037,0.10477108,0.06775707,0.09374239,-0.053368762
Cc1cccnc1,0.04619373,-0.037735734,-0.05384455,0.06857901,-0.026638063,0.123329684,0.07554301,-0.036703736,0.0007122038,0.09025727,-0.019848771,-0.026930334,-0.023087218,0.015957285,-0.013992595,-0.040353823,0.013976632,-0.07905553,-0.05080322,0.12987095,0.052269533,-0.054879103,0.022160938,0.07895236,0.098323,-0.048125207,-0.04353843,0.0013456047,-0.009554628,0.03416985,-0.007327156,0.037163176,-0.023701886,-0.017948415,-0.07606398,0.076415434,-0.013334427,0.042259853,-0.09048218,-0.056691285,-0.061209038,-0.03920313,0.022317084,0.009709818,0.049019165,0.050497554,-0.04792457,-0.076670974,-0.050554235,-0.06822572,0.042945735,0.011577201,0.08584462,0.0048511727,-0.0556197,-0.09766657,-0.063075304,-0.10329385,-0.032093927,-0.066658765,-0.079510406,-0.054988284,0.011319313,0.015419516,0.022309363,0.104768336,0.06775542,0.09373928,-0.05336987
CC(=N)N,0.04619549,-0.037734117,-0.05384668,0.068576865,-0.026641546,0.12333217,0.07553962,-0.03670505,0.0007118117,0.09025766,-0.019848626,-0.026928399,-0.023088306,0.01595596,-0.013992584,-0.04035414,0.013976848,-0.07905506,-0.05080177,0.12987553,0.052270517,-0.054877907,0.022165326,0.07895034,0.098322436,-0.048124418,-0.04353836,0.0013418049,-0.009555586,0.034169883,-0.007328284,0.03716051,-0.023704166,-0.01794814,-0.07606538,0.076417886,-0.013334818,0.042259976,-0.09048555,-0.056691878,-0.061207987,-0.039201364,0.022318564,0.009707458,0.049018063,0.05049772,-0.04792476,-0.076670796,-0.05055093,-0.06822452,0.042947445,0.011577793,0.08584233,0.004849054,-0.05561971,-0.097671,-0.06307478,-0.10329503,-0.032095347,-0.06665626,-0.07950832,-0.054987103,0.011317961,0.015419154,0.022307603,0.104769975,0.06775433,0.09374148,-0.053369645
NCCCCCCCN,0.04619604,-0.03773654,-0.053841375,0.06857903,-0.026638886,0.12332733,0.07554293,-0.03670274,0.00071619404,0.09025961,-0.019847477,-0.026931057,-0.02308939,0.015953131,-0.013992954,-0.040353112,0.013978498,-0.07905382,-0.05080169,0.12987241,0.052271817,-0.05487951,0.022164665,0.07895092,0.09831906,-0.04812465,-0.04353594,0.001339443,-0.009557612,0.03416778,-0.007323599,0.03716381,-0.023704797,-0.017950602,-0.07606716,0.07641313,-0.013333891,0.042259403,-0.09048383,-0.056690738,-0.06121016,-0.039200597,0.022317573,0.009704329,0.04901527,0.05050018,-0.0479229,-0.07667177,-0.05055354,-0.06822365,0.04294247,0.011572429,0.08584452,0.0048533343,-0.055619467,-0.09766757,-0.06307546,-0.10329212,-0.03209219,-0.06665931,-0.07951005,-0.05498661,0.011317782,0.015418283,0.022309829,0.104770735,0.067757756,0.093737446,-0.053370167
CCN(CC)CCN,0.046195477,-0.037737735,-0.05384342,0.068577595,-0.02663831,0.12332995,0.075541474,-0.036703464,0.00071665924,0.09025829,-0.019848501,-0.026929887,-0.02308939,0.01595417,-0.013991534,-0.04035192,0.013977004,-0.07905254,-0.05080405,0.12987214,0.052270737,-0.054877173,0.022162113,0.07895261,0.09832089,-0.048125174,-0.043536976,0.0013409294,-0.009557769,0.03416875,-0.0073235035,0.03716337,-0.02370641,-0.017949272,-0.07606607,0.076415144,-0.013334479,0.042258024,-0.09048239,-0.056690358,-0.061209835,-0.039200652,0.022316093,0.009705409,0.04901535,0.050498214,-0.047923733,-0.07667078,-0.050553218,-0.068224125,0.042942125,0.01157258,0.08584244,0.004851521,-0.05561753,-0.09766743,-0.06307633,-0.10329231,-0.032092225,-0.066660225,-0.079511285,-0.054987065,0.01131982,0.015419251,0.022309147,0.10476901,0.06775587,0.0937358,-0.053371634
Cc1cccc(N)c1,0.04619621,-0.03773281,-0.05384458,0.06857703,-0.026642185,0.123326935,0.07554133,-0.03670287,0.00071287714,0.09025809,-0.019851677,-0.02692847,-0.023090158,0.015952993,-0.013990686,-0.040355094,0.013977455,-0.079054356,-0.050801963,0.12986983,0.05227273,-0.054880332,0.022164661,0.078952536,0.098325506,-0.048124745,-0.04353565,0.0013419501,-0.009556139,0.034168355,-0.0073247277,0.037161954,-0.023706142,-0.01794407,-0.07606483,0.07641579,-0.013334736,0.04226032,-0.09048462,-0.056689486,-0.06120989,-0.03920143,0.022319807,0.009706145,0.049018484,0.05049736,-0.047922928,-0.076672815,-0.050553665,-0.0682227,0.042947024,0.011571967,0.08584257,0.004851833,-0.055620246,-0.09766788,-0.06307675,-0.103294104,-0.032092307,-0.06666157,-0.079509385,-0.054988798,0.011322446,0.015419967,0.022307666,0.10476926,0.06775473,0.093736984,-0.053366236
C1CNCCNC1,0.046195105,-0.037736334,-0.0538433,0.0685773,-0.026637744,0.12332986,0.07554476,-0.036702067,0.0007148022,0.0902598,-0.019848982,-0.026930846,-0.023089066,0.015955016,-0.013990473,-0.04035371,0.013977315,-0.079054475,-0.05080376,0.12987186,0.052270986,-0.054878958,0.022164151,0.078952566,0.09832157,-0.04812584,-0.04353728,0.0013414957,-0.009556007,0.034168813,-0.0073247394,0.03716402,-0.023704631,-0.017949635,-0.07606704,0.07641334,-0.013332933,0.042258292,-0.090482526,-0.05669159,-0.06120926,-0.039202023,0.022316895,0.009705301,0.049016967,0.050497647,-0.047923494,-0.076670796,-0.05055327,-0.06822397,0.04294502,0.011573265,0.0858438,0.0048528323,-0.05561795,-0.097667575,-0.06307588,-0.10329362,-0.03209179,-0.06665909,-0.079510845,-0.05498766,0.011319049,0.015417644,0.0223097,0.10477073,0.06775518,0.09373899,-0.053369902
CCCNCCC,0.04619421,-0.037738573,-0.05384154,0.068579234,-0.026636727,0.123328716,0.07554242,-0.03670321,0.00071693584,0.090258576,-0.019847676,-0.026931781,-0.023088932,0.015955655,-0.013991946,-0.040352274,0.013978497,-0.0790537,-0.050803747,0.12987395,0.052270133,-0.054879334,0.02216341,0.078950986,0.09831764,-0.04812526,-0.043537967,0.0013394691,-0.009556755,0.034168955,-0.0073237275,0.0371643,-0.023704194,-0.017951164,-0.07606638,0.076413825,-0.013335045,0.04225804,-0.09048151,-0.056690313,-0.06121053,-0.03920253,0.022315206,0.009706479,0.049016304,0.050499823,-0.047924433,-0.07667117,-0.05055279,-0.06822394,0.042940345,0.011572787,0.08584293,0.0048542814,-0.055617474,-0.09766775,-0.06307566,-0.10329288,-0.032090444,-0.06665983,-0.07951064,-0.054985907,0.011317719,0.015417024,0.022310184,0.104770094,0.06775666,0.093736514,-0.053371813
CC(C)NC(C)C,0.046195954,-0.037737116,-0.05384206,0.068575874,-0.026638504,0.12332916,0.0755418,-0.036703177,0.00071667787,0.09025953,-0.019847743,-0.0269293,-0.023088712,0.015954928,-0.013989045,-0.040352188,0.013977891,-0.07905275,-0.05080542,0.12987177,0.052271742,-0.054876924,0.022163235,0.0789545,0.098318905,-0.048127834,-0.04353755,0.0013404079,-0.009558532,0.03416804,-0.0073227775,0.037164137,-0.023705924,-0.017950397,-0.076066144,0.07641384,-0.013336539,0.042256188,-0.09048122,-0.056692325,-0.061209474,-0.039202426,0.022318145,0.009703958,0.049015094,0.050496593,-0.047925256,-0.07667224,-0.050553877,-0.06822158,0.04294189,0.011570257,0.08584112,0.0048531815,-0.055616125,-0.09766835,-0.0630776,-0.10329223,-0.032090127,-0.06666243,-0.07951261,-0.054988015,0.011322334,0.015415351,0.022309406,0.1047699,0.0677543,0.09373522,-0.053372253
CC1CNCC(C)N1,0.046196327,-0.03773825,-0.053841725,0.06857636,-0.02663843,0.12332953,0.07554142,-0.03670234,0.00071762037,0.090258546,-0.019848006,-0.026929839,-0.023088675,0.015954945,-0.0139895305,-0.040350724,0.013977194,-0.079051495,-0.050805956,0.12987319,0.052270908,-0.05487782,0.022162996,0.07895466,0.098318845,-0.04812734,-0.043537915,0.0013400242,-0.00955864,0.03416867,-0.0073219445,0.037164275,-0.023706822,-0.017950945,-0.076066054,0.07641503,-0.013335995,0.042256765,-0.09048127,-0.05669202,-0.061209626,-0.03920187,0.02231696,0.009702731,0.04901375,0.050497867,-0.047925092,-0.07667178,-0.05055398,-0.068222515,0.042940192,0.011571127,0.0858419,0.004852589,-0.055616684,-0.09766763,-0.06307745,-0.103291504,-0.032090127,-0.06666262,-0.0795119,-0.054987364,0.011321846,0.015417104,0.02230842,0.10476819,0.067755505,0.09373449,-0.05337251
CC1CN(C)CC(C)N1,0.0461969,-0.037738375,-0.053842768,0.06857641,-0.02663834,0.12332933,0.07554114,-0.036701187,0.00071694236,0.09025818,-0.01984794,-0.026930016,-0.023089152,0.015954364,-0.013990353,-0.040350564,0.013976693,-0.079050556,-0.050806012,0.12987202,0.05226938,-0.05487735,0.0221628,0.07895522,0.09831956,-0.048128027,-0.043538272,0.0013418142,-0.009559266,0.034169465,-0.007322768,0.037163403,-0.023706732,-0.017950801,-0.07606635,0.0764145,-0.013336401,0.04225781,-0.09048217,-0.056691706,-0.061210077,-0.039201215,0.022317307,0.009703804,0.04901338,0.0504974,-0.047925454,-0.07667144,-0.050553966,-0.0682234,0.042941455,0.011570507,0.08584221,0.004851358,-0.055617437,-0.097667724,-0.06307703,-0.103291236,-0.03209101,-0.066661805,-0.07951222,-0.054987736,0.011322573,0.015418022,0.022309408,0.10476816,0.06775584,0.09373459,-0.05337292
C1N2CN3CN1CN(C2)C3,0.046193942,-0.037732888,-0.05384401,0.068575434,-0.026640315,0.123328656,0.075545505,-0.036700796,0.0007084315,0.09025703,-0.019848617,-0.026931966,-0.023087628,0.015951507,-0.013991447,-0.040355064,0.013976574,-0.07905482,-0.050797094,0.12987347,0.052268937,-0.054884247,0.022166077,0.07894856,0.098322526,-0.048124574,-0.043536402,0.0013443716,-0.009554554,0.034171745,-0.007329365,0.037163086,-0.023699772,-0.017949682,-0.0760697,0.07641233,-0.013337821,0.042263858,-0.090487085,-0.056692112,-0.061214786,-0.03920464,0.022323053,0.009712396,0.049022242,0.05049891,-0.047921713,-0.07666868,-0.050546225,-0.068223625,0.042950913,0.011574504,0.08584389,0.004851872,-0.05562329,-0.09767313,-0.063071124,-0.10329491,-0.0320951,-0.066657044,-0.07950571,-0.054992355,0.011317544,0.015418039,0.02231079,0.10477261,0.06775249,0.09374651,-0.05337049
c1c[nH]c(-c2ncc[nH]2)n1,0.046191193,-0.037731826,-0.05384993,0.06857718,-0.026639562,0.12333189,0.07554796,-0.036703315,0.00070555415,0.09026074,-0.019853378,-0.026930194,-0.023088865,0.01595563,-0.013994583,-0.040358722,0.013978051,-0.07905536,-0.050797515,0.12986973,0.05227355,-0.05488015,0.02216824,0.07895213,0.098330475,-0.04812281,-0.04353562,0.0013463795,-0.009549119,0.034169458,-0.00733139,0.03716009,-0.023699673,-0.017943226,-0.07606956,0.07641271,-0.013331346,0.04226447,-0.09048705,-0.056688108,-0.06120801,-0.0392042,0.022324296,0.009712534,0.049026757,0.050494794,-0.047924682,-0.07666798,-0.050549567,-0.06822489,0.042956896,0.011577704,0.08584078,0.0048484057,-0.055620693,-0.09766872,-0.06307049,-0.10329696,-0.03209858,-0.066651106,-0.07950856,-0.05499015,0.011312865,0.015417402,0.02230849,0.104773186,0.06775057,0.093749866,-0.05336395
CCN1CCNCC1,0.046195347,-0.037739757,-0.053843357,0.068578385,-0.026636774,0.12332977,0.07554212,-0.036703195,0.0007159915,0.09025876,-0.019846274,-0.02693151,-0.023087058,0.015956957,-0.013992054,-0.04035196,0.013976088,-0.079053134,-0.05080512,0.12987193,0.052269068,-0.054878145,0.022161603,0.07895312,0.098319165,-0.048127007,-0.043539785,0.0013431422,-0.00955819,0.03417099,-0.0073247342,0.037164625,-0.023704577,-0.017951928,-0.076066926,0.0764132,-0.0133326985,0.042259295,-0.09048286,-0.056692325,-0.06121035,-0.039201543,0.0223149,0.009706771,0.049014717,0.050497897,-0.047924895,-0.07667168,-0.05055384,-0.06822475,0.042942245,0.011573491,0.08584494,0.0048517874,-0.055618424,-0.097666904,-0.063076004,-0.103291646,-0.032092083,-0.066657536,-0.079511166,-0.054986887,0.011319153,0.015417966,0.022310784,0.10476911,0.06775748,0.093737945,-0.05337219
Cc1nccn1CCCCn1ccnc1C,0.046190936,-0.03773515,-0.05384583,0.06857743,-0.026638517,0.123330146,0.07554761,-0.03670153,0.0007089013,0.09026276,-0.01985282,-0.026928775,-0.023088869,0.01595471,-0.013992302,-0.040352702,0.013973834,-0.079052195,-0.050800882,0.12986587,0.052271668,-0.054878157,0.0221636,0.07895617,0.098328896,-0.04812585,-0.04353752,0.001346942,-0.0095521845,0.034170374,-0.007324627,0.037164208,-0.023702472,-0.017948247,-0.0760714,0.076410085,-0.013332397,0.04226488,-0.09048407,-0.056690864,-0.061208166,-0.039205182,0.02232169,0.009708926,0.04902177,0.050493646,-0.047927998,-0.07666813,-0.05055245,-0.06822406,0.042948704,0.0115767615,0.08584091,0.004846249,-0.055617303,-0.0976658,-0.06306972,-0.10329106,-0.03209992,-0.066652134,-0.07951151,-0.054991852,0.011312902,0.015415919,0.022307068,0.10477176,0.067753166,0.093743294,-0.053369977
c1cc(Nc2ccncc2)ccn1,0.0461896,-0.03773456,-0.05384683,0.06857987,-0.02663835,0.12332928,0.07554716,-0.036703426,0.00070890505,0.090261884,-0.019852836,-0.026930936,-0.023086384,0.015957333,-0.013994399,-0.040355604,0.01397542,-0.079056546,-0.050799612,0.12986751,0.052273557,-0.054879356,0.022163834,0.07895394,0.09832911,-0.048123956,-0.043538675,0.0013472289,-0.009550609,0.034170203,-0.007327458,0.037164994,-0.023700602,-0.017947298,-0.07606917,0.076409705,-0.013328448,0.042264037,-0.090484776,-0.056690037,-0.061207578,-0.039205424,0.022320678,0.009711739,0.049023107,0.050495256,-0.047926262,-0.07667041,-0.050553787,-0.06822477,0.042950086,0.011578993,0.08584317,0.0048488323,-0.055620037,-0.09766455,-0.06307033,-0.10329245,-0.032097757,-0.06665172,-0.07951114,-0.05498976,0.011312615,0.015416115,0.022308059,0.10477147,0.0677556,0.093745396,-0.0533659
